,Date,max,min,mean,dewpt,windS,windD,peak,atm,sea,precip
0,1958-11-01,56.0,45.0,50.04166666666666,39.375,7.541666666666668,121.60869565217392,nan,992.925,1015.7999999999997,0.0
1,1958-11-02,51.0,42.0,46.16666666666666,38.29166666666666,5.083333333333333,149.20833333333334,nan,990.5583333333334,1013.525,0.0
2,1958-11-03,61.0,35.0,47.375,37.54166666666666,8.5,221.2608695652174,nan,991.4583333333335,1014.4708333333333,0.0
3,1958-11-04,69.0,42.0,54.95833333333334,39.083333333333336,10.041666666666666,213.95833333333331,nan,986.1958333333333,1008.9083333333333,0.0
4,1958-11-05,57.0,40.0,50.75,38.54166666666666,18.791666666666668,242.16666666666663,nan,981.4541666666668,1003.9541666666668,0.0
5,1958-11-06,49.0,32.0,40.25,22.0,11.666666666666664,281.4583333333333,nan,993.3333333333335,1016.6625,0.0
6,1958-11-07,54.0,28.0,43.25,23.875,10.416666666666666,198.95833333333331,nan,992.3208333333333,1015.4833333333332,0.0
7,1958-11-08,51.0,41.0,46.45833333333334,33.208333333333336,15.625,227.0,nan,979.85,1002.5583333333334,0.15
8,1958-11-09,50.0,39.0,43.25,28.04166666666667,15.5,275.8333333333333,nan,978.3875000000003,1001.1791666666667,0.0
9,1958-11-10,51.0,34.0,42.125,27.375,10.541666666666666,278.625,nan,993.5208333333335,1016.725,0.0
10,1958-11-11,62.0,39.0,49.875,30.45833333333333,12.541666666666664,231.70833333333331,nan,995.425,1018.4666666666666,0.0
11,1958-11-12,55.0,44.0,49.41666666666666,37.66666666666666,6.541666666666668,69.58333333333333,nan,999.3250000000003,1022.35,0.17
12,1958-11-13,64.0,50.0,57.5,50.25,9.75,184.04166666666663,nan,990.875,1013.6625,0.11
13,1958-11-14,71.0,59.0,63.29166666666666,54.66666666666666,14.75,214.79166666666663,nan,987.9291666666667,1010.4416666666666,0.07
14,1958-11-15,61.0,50.0,54.25,52.25,10.833333333333336,110.83333333333331,nan,988.7875,1011.3375,0.54
15,1958-11-16,65.0,50.0,57.20833333333334,54.95833333333334,9.333333333333334,138.125,nan,993.4166666666665,1016.2458333333334,0.02
16,1958-11-17,72.0,62.0,66.58333333333333,62.70833333333334,16.083333333333332,185.75,nan,986.3708333333334,1008.7791666666666,0.02
17,1958-11-18,55.0,37.0,42.583333333333336,31.08333333333333,21.125,237.5,nan,987.0625,1009.85,0.03
18,1958-11-19,51.0,34.0,41.04166666666666,30.125,13.125,242.125,nan,993.0750000000003,1016.4458333333333,0.0
19,1958-11-20,52.0,36.0,43.875,31.29166666666667,13.0,268.2916666666667,nan,995.75,1018.875,0.0
20,1958-11-21,45.0,32.0,39.16666666666666,27.20833333333333,7.0,199.0,nan,996.1291666666666,1019.525,0.0
21,1958-11-22,48.0,34.0,41.208333333333336,30.41666666666667,8.5,197.95833333333331,nan,998.5625,1021.8875000000003,0.0
22,1958-11-23,59.0,38.0,46.125,35.916666666666664,11.916666666666664,164.29166666666666,nan,992.7833333333334,1015.9083333333333,0.0
23,1958-11-24,43.0,37.0,39.875,30.5,10.666666666666666,73.375,nan,1001.0458333333332,1024.35,0.14
24,1958-11-25,47.0,30.0,39.125,34.541666666666664,16.375,191.5,nan,991.3125,1014.5708333333333,0.26
25,1958-11-26,28.0,18.0,22.875,12.25,22.58333333333333,280.4583333333333,nan,995.7708333333335,1019.475,0.0
26,1958-11-27,26.0,14.0,20.166666666666668,10.791666666666664,8.083333333333334,269.3333333333333,nan,1002.6916666666666,1026.7208333333333,0.0
27,1958-11-28,24.0,18.0,20.875,15.708333333333336,11.083333333333336,281.375,nan,995.9625,1019.7458333333334,0.07
28,1958-11-29,23.0,5.0,15.333333333333336,4.291666666666667,18.58333333333333,295.5833333333333,nan,1001.7541666666666,1025.7541666666666,0.0
29,1958-11-30,21.0,2.0,12.583333333333336,0.20833333333333331,12.458333333333336,236.91304347826087,nan,1011.1291666666666,1035.8083333333334,0.0
30,1958-12-01,31.0,17.0,23.83333333333333,16.916666666666668,8.458333333333334,260.875,nan,1001.9916666666667,1026.0375,0.0
31,1958-12-02,36.0,21.0,28.20833333333333,24.0,10.541666666666666,206.5,nan,997.525,1021.3583333333332,0.0
32,1958-12-03,38.0,32.0,35.25,33.083333333333336,11.083333333333336,221.58333333333331,nan,980.3958333333335,1003.4291666666667,0.0
33,1958-12-04,41.0,31.0,36.16666666666666,24.33333333333333,14.958333333333336,273.0416666666667,nan,977.0750000000003,999.9958333333334,0.0
34,1958-12-05,30.0,13.0,19.70833333333333,5.25,19.791666666666668,288.0,nan,990.3833333333336,1014.0291666666666,0.0
35,1958-12-06,17.0,6.0,11.458333333333336,-1.1666666666666667,18.0,297.4166666666667,nan,1005.4166666666665,1029.7208333333335,0.0
36,1958-12-07,14.0,8.0,11.625,4.541666666666667,9.875,277.7083333333333,nan,1005.8250000000003,1030.1791666666666,0.05
37,1958-12-08,14.0,2.0,10.416666666666666,6.583333333333332,8.791666666666666,310.5416666666667,nan,998.8916666666664,1023.0541666666667,0.21
38,1958-12-09,3.0,-7.0,-2.5416666666666665,-8.916666666666666,12.458333333333336,274.875,nan,1006.9916666666667,1031.8875,0.0
39,1958-12-10,14.0,-6.0,4.5,-1.9166666666666667,7.208333333333332,242.125,nan,1009.35,1034.2375,0.0
40,1958-12-11,21.0,9.0,15.541666666666664,11.208333333333336,7.5,248.70833333333331,nan,999.4375,1023.5166666666668,0.07
41,1958-12-12,14.0,5.0,9.208333333333334,4.125,12.291666666666664,307.625,nan,997.1083333333332,1021.2583333333333,0.04
42,1958-12-13,17.0,-2.0,5.416666666666668,-0.9583333333333334,7.625,278.625,nan,1007.8208333333333,1032.4458333333332,0.0
43,1958-12-14,15.0,-1.0,5.25,-0.04166666666666666,11.916666666666664,255.25,nan,1005.6166666666667,1030.2041666666667,0.02
44,1958-12-15,15.0,-7.0,4.416666666666667,-1.8333333333333333,12.333333333333336,251.54166666666663,nan,1004.8125,1029.4333333333334,0.0
45,1958-12-16,36.0,9.0,21.66666666666667,14.916666666666664,12.958333333333336,228.95833333333331,nan,996.8208333333333,1020.8375,0.0
46,1958-12-17,37.0,17.0,24.04166666666667,17.166666666666668,13.375,280.5416666666667,nan,996.9958333333334,1020.7041666666668,0.0
47,1958-12-18,38.0,18.0,28.08333333333333,21.75,10.416666666666666,238.29166666666663,nan,993.375,1017.0875,0.0
48,1958-12-19,41.0,17.0,31.375,25.375,15.541666666666664,229.0,nan,989.2083333333335,1012.5333333333333,0.0
49,1958-12-20,23.0,13.0,17.541666666666668,11.708333333333336,10.125,282.2916666666667,nan,1003.4625,1027.6,0.0
50,1958-12-21,25.0,15.0,20.166666666666668,14.125,5.75,191.54166666666663,nan,1005.3791666666666,1029.4958333333334,0.01
51,1958-12-22,46.0,23.0,33.083333333333336,26.04166666666667,9.625,191.45833333333331,nan,994.9625,1018.5833333333335,0.0
52,1958-12-23,41.0,29.0,34.75,28.70833333333333,10.208333333333334,308.6666666666667,nan,991.225,1014.5416666666665,0.0
53,1958-12-24,30.0,26.0,27.625,17.541666666666668,12.125,284.25,nan,999.8291666666668,1023.6333333333333,0.0
54,1958-12-25,37.0,27.0,30.58333333333333,23.08333333333333,8.0,174.30434782608697,nan,1005.3625,1029.1416666666664,0.0
55,1958-12-26,38.0,26.0,31.375,22.41666666666667,11.791666666666664,188.70833333333331,nan,1001.4249999999997,1025.1166666666666,0.0
56,1958-12-27,46.0,35.0,38.5,30.45833333333333,10.291666666666666,225.16666666666663,nan,995.5,1018.875,0.02
57,1958-12-28,51.0,30.0,39.125,30.66666666666667,7.291666666666668,173.66666666666663,nan,997.1,1020.4583333333335,0.0
58,1958-12-29,41.0,31.0,35.833333333333336,32.083333333333336,11.083333333333336,181.25,nan,1002.2333333333332,1025.7791666666665,0.0
59,1958-12-30,31.0,24.0,27.58333333333333,18.125,13.375,78.0,nan,1010.375,1034.3375,0.0
60,1958-12-31,31.0,24.0,26.45833333333333,22.08333333333333,8.125,88.25,nan,1001.275,1025.1291666666666,0.15
61,1959-01-01,34.0,27.0,31.375,29.20833333333333,10.875,176.45833333333337,nan,981.4291666666667,1004.6416666666668,0.14
62,1959-01-02,36.0,24.0,31.04166666666667,26.79166666666667,9.75,228.04166666666663,nan,983.3541666666665,1006.7208333333334,0.0
63,1959-01-03,27.0,2.0,9.666666666666666,6.208333333333332,16.291666666666668,330.3333333333333,nan,990.7583333333333,1014.6416666666664,0.18
64,1959-01-04,1.0,-7.0,-2.833333333333333,-11.75,16.583333333333332,301.0416666666667,nan,1001.5749999999997,1026.3291666666667,0.04
65,1959-01-05,9.0,-10.0,0.04166666666666666,-8.125,10.958333333333336,255.16666666666663,nan,1011.1041666666665,1036.1708333333333,0.0
66,1959-01-06,22.0,3.0,13.75,6.75,9.125,180.25,nan,1003.1958333333333,1027.6125,0.0
67,1959-01-07,30.0,22.0,26.45833333333333,20.5,6.791666666666668,83.0909090909091,nan,998.2833333333333,1022.0291666666667,0.0
68,1959-01-08,27.0,15.0,23.25,16.583333333333332,11.916666666666664,188.66666666666663,nan,1004.8791666666666,1028.9333333333334,0.0
69,1959-01-09,22.0,10.0,15.708333333333336,9.875,11.291666666666664,318.875,nan,1007.5166666666664,1031.6875,0.0
70,1959-01-10,26.0,8.0,16.583333333333332,8.583333333333334,6.708333333333332,302.0833333333333,nan,1006.3,1030.6416666666667,0.0
71,1959-01-11,35.0,16.0,25.41666666666667,16.75,6.791666666666668,161.21052631578948,nan,1005.8041666666667,1029.9,0.0
72,1959-01-12,36.0,25.0,31.04166666666667,25.625,9.625,233.58333333333331,nan,998.925,1022.6,0.0
73,1959-01-13,41.0,24.0,33.458333333333336,28.08333333333333,6.458333333333332,192.86956521739128,nan,997.6124999999997,1021.1916666666666,0.0
74,1959-01-14,42.0,34.0,39.29166666666666,37.79166666666666,8.083333333333334,251.54166666666663,nan,986.7166666666666,1009.7875,0.0
75,1959-01-15,35.0,3.0,22.91666666666667,15.916666666666664,17.708333333333332,321.75,nan,987.8041666666667,1011.1833333333334,0.0
76,1959-01-16,13.0,2.0,7.625,-1.7083333333333333,19.95833333333333,307.6666666666667,nan,986.6208333333334,1010.6166666666667,0.0
77,1959-01-17,12.0,-1.0,5.041666666666667,-5.166666666666667,14.5,290.75,nan,991.375,1015.6333333333333,0.0
78,1959-01-18,26.0,0.0,12.083333333333336,2.083333333333333,14.208333333333336,226.08333333333331,nan,990.7916666666665,1014.9041666666666,0.08
79,1959-01-19,32.0,14.0,22.5,15.958333333333336,10.916666666666664,284.7826086956522,nan,988.1375,1011.7583333333336,0.19
80,1959-01-20,28.0,11.0,22.04166666666667,17.583333333333332,9.708333333333334,103.04761904761904,nan,991.4166666666665,1015.0916666666667,0.5
81,1959-01-21,29.0,9.0,23.20833333333333,21.291666666666668,19.166666666666668,178.29166666666663,nan,977.8541666666665,1001.1125,0.53
82,1959-01-22,10.0,-3.0,3.625,-4.625,17.541666666666668,261.8333333333333,nan,994.3583333333332,1018.6541666666667,0.01
83,1959-01-23,6.0,-9.0,-0.7916666666666666,-9.458333333333334,11.125,257.0416666666667,nan,1006.25,1031.125,0.0
84,1959-01-24,39.0,7.0,25.0,19.791666666666668,10.416666666666666,215.83333333333331,nan,995.7958333333336,1019.8166666666666,0.0
85,1959-01-25,31.0,22.0,25.33333333333333,21.625,9.708333333333334,50.83333333333334,nan,995.6958333333333,1019.4,0.21
86,1959-01-26,24.0,17.0,20.45833333333333,14.25,8.833333333333334,120.29166666666669,nan,998.325,1022.2875,0.0
87,1959-01-27,23.0,6.0,15.083333333333336,7.458333333333332,7.833333333333332,271.0833333333333,nan,1000.325,1024.3708333333334,0.0
88,1959-01-28,34.0,13.0,23.54166666666667,19.95833333333333,9.666666666666666,208.29166666666663,nan,996.2083333333335,1019.9791666666665,0.0
89,1959-01-29,37.0,27.0,32.291666666666664,30.5,8.208333333333334,179.29166666666663,nan,990.075,1013.4625,0.25
90,1959-01-30,35.0,12.0,25.79166666666667,20.041666666666668,13.333333333333336,317.125,nan,1001.9874999999997,1025.65,0.0
91,1959-01-31,15.0,2.0,7.666666666666668,-5.0,10.083333333333334,323.5833333333333,nan,1014.9291666666667,1039.5791666666667,0.0
92,1959-02-01,18.0,2.0,9.166666666666666,-0.875,10.166666666666666,331.0833333333333,nan,1020.6458333333335,1045.5083333333334,0.0
93,1959-02-02,20.0,-2.0,9.0,-0.16666666666666666,8.25,256.0833333333333,nan,1014.4416666666666,1039.1375,0.0
94,1959-02-03,35.0,14.0,25.41666666666667,21.375,15.541666666666664,217.70833333333331,nan,983.3375,1006.8791666666666,0.2
95,1959-02-04,33.0,11.0,22.375,16.708333333333332,12.25,225.29166666666663,nan,978.5958333333333,1001.875,0.0
96,1959-02-05,20.0,6.0,12.958333333333336,6.625,16.041666666666668,264.625,nan,992.1083333333336,1016.0083333333333,0.0
97,1959-02-06,23.0,0.0,10.333333333333334,2.0416666666666665,10.875,230.83333333333331,nan,1006.4166666666665,1030.7875,0.0
98,1959-02-07,42.0,24.0,32.666666666666664,23.54166666666667,11.958333333333336,217.66666666666663,nan,998.1749999999997,1021.8958333333335,0.0
99,1959-02-08,31.0,22.0,25.125,20.95833333333333,13.791666666666664,73.41666666666667,nan,999.0541666666667,1022.7333333333332,0.0
100,1959-02-09,39.0,26.0,34.666666666666664,34.041666666666664,9.083333333333334,165.20833333333334,nan,984.4875,1007.75,0.71
101,1959-02-10,33.0,17.0,28.41666666666667,26.79166666666667,10.916666666666664,222.30434782608697,nan,981.4083333333334,1004.5458333333332,0.35
102,1959-02-11,29.0,14.0,20.58333333333333,16.208333333333332,8.375,241.08333333333331,nan,1008.7374999999997,1032.8875,0.0
103,1959-02-12,40.0,24.0,33.208333333333336,27.95833333333333,14.416666666666664,198.20833333333331,nan,998.5333333333334,1022.2708333333335,0.11
104,1959-02-13,38.0,35.0,36.333333333333336,33.833333333333336,6.875,122.125,nan,996.3208333333333,1019.6791666666667,0.0
105,1959-02-14,39.0,23.0,33.458333333333336,30.25,14.5,229.95833333333331,nan,991.3625,1014.7583333333333,0.23000000000000004
106,1959-02-15,32.0,25.0,28.16666666666667,23.16666666666667,11.5,273.9583333333333,nan,1001.6708333333332,1025.4666666666665,0.0
107,1959-02-16,37.0,29.0,32.208333333333336,26.16666666666667,11.583333333333336,272.875,nan,992.4083333333333,1015.8583333333332,0.0
108,1959-02-17,31.0,23.0,28.125,20.25,10.041666666666666,146.5,nan,988.0041666666666,1011.3791666666666,0.04
109,1959-02-18,23.0,9.0,16.875,9.166666666666666,16.625,328.4166666666667,nan,994.1833333333334,1018.0,0.01
110,1959-02-19,10.0,1.0,5.625,-7.041666666666668,14.083333333333336,308.6666666666667,nan,1003.6375000000003,1028.0166666666667,0.0
111,1959-02-20,21.0,0.0,11.083333333333336,-2.4166666666666665,14.833333333333336,258.2083333333333,nan,1005.4375,1029.925,0.0
112,1959-02-21,37.0,21.0,28.625,19.791666666666668,14.5,258.9166666666667,nan,1002.0958333333334,1026.0416666666667,0.0
113,1959-02-22,47.0,28.0,36.208333333333336,28.16666666666667,11.458333333333336,209.33333333333331,nan,997.725,1021.2291666666665,0.26
114,1959-02-23,40.0,31.0,36.458333333333336,30.625,16.5,273.875,nan,984.8291666666668,1007.9666666666666,0.29000000000000004
115,1959-02-24,35.0,24.0,28.83333333333333,19.70833333333333,7.041666666666668,229.79166666666663,nan,1000.8916666666668,1024.575,0.0
116,1959-02-25,45.0,26.0,34.708333333333336,26.45833333333333,8.708333333333334,211.16666666666663,nan,996.8625,1020.3791666666666,0.0
117,1959-02-26,40.0,33.0,35.958333333333336,32.541666666666664,8.625,259.4347826086957,nan,990.8083333333334,1014.0750000000003,0.19
118,1959-02-27,53.0,32.0,40.54166666666666,34.458333333333336,9.833333333333334,149.25,nan,990.4666666666666,1013.6541666666666,0.0
119,1959-02-28,38.0,32.0,35.333333333333336,28.20833333333333,11.541666666666664,277.75,nan,991.0083333333333,1014.2791666666667,0.0
120,1959-03-01,41.0,30.0,35.666666666666664,26.16666666666667,6.958333333333332,276.7083333333333,nan,990.8791666666666,1014.2166666666667,0.0
121,1959-03-02,50.0,32.0,39.083333333333336,30.41666666666667,16.75,222.41666666666663,nan,981.4833333333332,1004.4666666666667,0.02
122,1959-03-03,38.0,27.0,31.75,24.70833333333333,17.208333333333332,270.1666666666667,nan,983.1083333333332,1006.2833333333333,0.03
123,1959-03-04,38.0,24.0,31.04166666666667,21.33333333333333,9.416666666666666,214.875,nan,997.6541666666667,1021.3083333333334,0.0
124,1959-03-05,45.0,33.0,36.625,31.75,12.666666666666664,105.125,nan,983.425,1006.5291666666667,0.8200000000000001
125,1959-03-06,40.0,24.0,30.58333333333333,26.79166666666667,18.75,261.7916666666667,nan,968.8375,991.6375000000003,0.11
126,1959-03-07,35.0,19.0,27.45833333333333,15.541666666666664,9.958333333333334,270.2083333333333,nan,994.0875,1017.7916666666665,0.0
127,1959-03-08,47.0,31.0,38.41666666666666,30.66666666666667,9.166666666666666,182.95833333333331,nan,990.2208333333333,1013.5041666666666,0.04
128,1959-03-09,35.0,29.0,30.95833333333333,26.91666666666667,10.333333333333334,105.29166666666669,nan,990.7999999999997,1014.0583333333334,0.0
129,1959-03-10,36.0,29.0,31.5,23.33333333333333,7.125,64.91666666666667,nan,993.8083333333334,1017.2583333333333,0.0
130,1959-03-11,38.0,30.0,33.416666666666664,25.04166666666667,5.458333333333332,105.54545454545456,nan,993.8958333333335,1017.3583333333336,0.0
131,1959-03-12,39.0,28.0,32.458333333333336,27.66666666666667,9.708333333333334,305.9583333333333,nan,988.8958333333335,1012.2791666666667,0.06
132,1959-03-13,44.0,23.0,32.958333333333336,27.45833333333333,8.375,202.66666666666663,nan,986.3583333333332,1009.6291666666666,0.01
133,1959-03-14,40.0,31.0,36.41666666666666,32.958333333333336,9.458333333333334,66.82608695652173,nan,982.6833333333334,1005.6833333333334,0.23
134,1959-03-15,46.0,26.0,34.041666666666664,28.0,23.83333333333333,255.16666666666663,nan,977.1041666666665,1000.0208333333335,0.48
135,1959-03-16,38.0,22.0,29.41666666666667,18.95833333333333,19.416666666666668,274.8333333333333,nan,993.3583333333332,1016.8875000000003,0.13
136,1959-03-17,28.0,16.0,22.79166666666667,12.458333333333336,13.791666666666664,302.1666666666667,nan,1001.3625000000003,1025.225,0.0
137,1959-03-18,44.0,19.0,32.583333333333336,19.625,12.875,192.9565217391304,nan,1005.75,1029.6291666666666,0.0
138,1959-03-19,66.0,39.0,52.0,34.291666666666664,16.083333333333332,210.25,nan,996.5708333333333,1019.6875,0.0
139,1959-03-20,53.0,39.0,46.91666666666666,33.166666666666664,8.041666666666666,159.625,nan,995.0416666666665,1017.975,0.0
140,1959-03-21,39.0,23.0,30.0,15.041666666666664,16.458333333333332,323.7916666666667,nan,999.1875,1022.6958333333333,0.0
141,1959-03-22,40.0,20.0,30.04166666666667,13.458333333333336,10.458333333333334,221.41666666666663,nan,1001.675,1025.5333333333333,0.0
142,1959-03-23,67.0,32.0,49.29166666666666,26.25,13.875,215.0,nan,993.2166666666667,1016.3624999999997,0.0
143,1959-03-24,74.0,42.0,56.25,32.5,8.5,180.33333333333331,nan,992.0208333333335,1014.6958333333333,0.0
144,1959-03-25,45.0,38.0,40.79166666666666,33.5,14.0,40.54166666666666,nan,997.075,1020.1916666666666,0.06000000000000001
145,1959-03-26,39.0,35.0,37.79166666666666,35.291666666666664,15.666666666666664,62.25,nan,989.2652173913043,1012.4565217391304,1.35
146,1959-03-27,42.0,33.0,36.66666666666666,24.66666666666667,17.833333333333332,33.125,nan,995.5791666666668,1018.9791666666665,0.13
147,1959-03-28,39.0,29.0,34.416666666666664,17.791666666666668,7.75,93.91666666666669,nan,1005.6708333333332,1029.375,0.0
148,1959-03-29,47.0,34.0,38.875,26.91666666666667,5.958333333333332,129.34782608695653,nan,998.1291666666666,1021.5541666666667,0.0
149,1959-03-30,54.0,31.0,43.125,36.875,8.791666666666666,149.29166666666666,nan,992.9291666666667,1016.1166666666667,0.36
150,1959-03-31,62.0,48.0,52.0,44.33333333333334,8.625,220.54166666666663,nan,989.5958333333333,1012.3708333333334,0.08
151,1959-04-01,47.0,38.0,41.958333333333336,38.5,14.125,133.41666666666666,nan,985.9208333333336,1008.8583333333336,0.51
152,1959-04-02,60.0,38.0,48.5,39.91666666666666,11.791666666666664,260.0,nan,979.6333333333333,1002.4166666666665,0.06
153,1959-04-03,52.0,41.0,47.08333333333334,36.04166666666666,20.291666666666668,292.7916666666667,nan,978.6083333333332,1001.2833333333334,0.05
154,1959-04-04,61.0,34.0,48.0,28.875,10.666666666666666,243.16666666666663,nan,991.4375,1014.4791666666665,0.0
155,1959-04-05,64.0,47.0,54.125,32.91304347826087,16.458333333333332,269.2916666666667,nan,987.6375,1010.3291666666668,0.03
156,1959-04-06,62.0,39.0,50.5,26.45833333333333,7.875,215.83333333333331,nan,997.4458333333333,1020.4458333333333,0.0
157,1959-04-07,70.0,51.0,58.83333333333334,39.625,13.583333333333336,236.45833333333331,nan,990.275,1012.975,0.12
158,1959-04-08,53.0,35.0,44.5,33.125,9.541666666666666,182.125,nan,995.0125000000003,1017.9708333333333,0.07999999999999999
159,1959-04-09,44.0,35.0,38.625,30.41666666666667,9.25,161.625,nan,1001.65,1025.0958333333333,0.0
160,1959-04-10,39.0,33.0,35.5,27.875,9.041666666666666,77.125,nan,1004.0083333333333,1027.5791666666667,0.04
161,1959-04-11,43.0,27.0,36.458333333333336,20.541666666666668,7.708333333333332,125.83333333333331,nan,1007.075,1030.8,0.0
162,1959-04-12,48.0,35.0,41.208333333333336,24.29166666666667,7.625,60.25,nan,1004.8208333333333,1028.2125,0.0
163,1959-04-13,55.0,32.0,44.375,22.58333333333333,8.75,274.875,nan,999.9583333333335,1023.2833333333334,0.0
164,1959-04-14,65.0,38.0,52.20833333333334,24.5,11.583333333333336,264.5833333333333,nan,998.5291666666666,1021.6124999999997,0.0
165,1959-04-15,73.0,42.0,58.33333333333334,29.45833333333333,13.166666666666664,210.20833333333331,nan,994.1875,1016.95,0.0
166,1959-04-16,76.0,47.0,62.16666666666666,38.333333333333336,11.208333333333336,224.25,nan,993.0791666666668,1015.6833333333334,0.0
167,1959-04-17,75.0,58.0,65.375,52.5,15.666666666666664,203.83333333333331,nan,990.4916666666667,1012.8791666666666,0.07
168,1959-04-18,60.0,43.0,52.33333333333334,45.625,10.125,192.5,nan,992.6166666666667,1015.375,0.0
169,1959-04-19,43.0,37.0,39.708333333333336,33.833333333333336,13.458333333333336,53.66666666666666,nan,993.3583333333336,1016.5916666666667,0.38
170,1959-04-20,41.0,34.0,38.583333333333336,28.25,12.875,60.25,nan,994.6166666666667,1017.975,0.07
171,1959-04-21,45.0,35.0,39.583333333333336,20.95833333333333,9.416666666666666,156.5909090909091,nan,1000.2333333333332,1023.6166666666667,0.0
172,1959-04-22,59.0,32.0,47.20833333333334,22.79166666666667,5.041666666666667,213.5217391304348,nan,996.9874999999997,1020.2125,0.0
173,1959-04-23,69.0,42.0,55.875,30.125,10.708333333333334,226.16666666666663,nan,993.9083333333333,1016.7125,0.0
174,1959-04-24,60.0,50.0,53.70833333333334,38.875,7.916666666666668,160.5,nan,990.8041666666667,1013.5083333333333,0.0
175,1959-04-25,77.0,49.0,58.20833333333334,46.75,9.291666666666666,118.69565217391305,nan,988.5416666666665,1011.125,0.02
176,1959-04-26,50.0,43.0,46.45833333333334,37.208333333333336,11.583333333333336,62.20833333333334,nan,994.0166666666668,1016.9666666666666,0.25
177,1959-04-27,50.0,42.0,45.70833333333334,43.91666666666666,10.125,95.79166666666669,nan,984.9041666666666,1007.8166666666666,1.92
178,1959-04-28,64.0,45.0,52.25,44.04166666666666,15.125,244.0,nan,974.4416666666666,996.9375,0.4
179,1959-04-29,66.0,49.0,58.16666666666666,39.04166666666666,12.75,264.625,nan,981.2291666666665,1003.725,0.0
180,1959-04-30,64.0,48.0,53.16666666666666,38.41666666666666,7.625,116.78260869565216,nan,987.0541666666667,1009.6291666666666,0.0
181,1959-05-01,75.0,44.0,60.79166666666666,39.375,9.416666666666666,155.875,nan,992.8916666666668,1015.5916666666667,0.0
182,1959-05-02,90.0,61.0,75.79166666666667,58.16666666666666,12.833333333333336,217.79166666666663,nan,990.1208333333333,1012.3708333333334,0.0
183,1959-05-03,88.0,68.0,75.125,61.58333333333334,10.75,190.5,nan,992.2083333333335,1014.3624999999997,0.06000000000000001
184,1959-05-04,89.0,63.0,77.45833333333333,63.16666666666666,7.541666666666668,163.29166666666666,nan,992.9958333333334,1015.2958333333332,0.0
185,1959-05-05,91.0,70.0,80.41666666666667,66.125,9.708333333333334,165.29166666666666,nan,993.2791666666667,1015.2999999999997,0.04
186,1959-05-06,86.0,57.0,76.91666666666667,61.25,14.25,223.29166666666663,nan,991.875,1013.9666666666667,0.0
187,1959-05-07,57.0,46.0,51.91666666666666,37.0,11.25,145.54166666666666,nan,1005.5458333333332,1028.5666666666666,0.0
188,1959-05-08,63.0,45.0,53.29166666666666,31.75,7.125,75.25,nan,1006.4625,1029.6291666666666,0.0
189,1959-05-09,70.0,49.0,60.45833333333334,39.125,10.083333333333334,132.29166666666666,nan,993.9916666666667,1016.7625000000003,0.0
190,1959-05-10,82.0,61.0,72.08333333333333,59.45833333333334,17.083333333333332,192.45833333333331,nan,983.3875000000003,1005.6083333333332,0.06999999999999999
191,1959-05-11,74.0,55.0,65.29166666666667,53.41666666666666,11.458333333333336,246.79166666666663,nan,990.4916666666667,1012.8291666666668,0.63
192,1959-05-12,75.0,58.0,65.75,48.83333333333334,9.125,262.7083333333333,nan,996.4291666666667,1019.0583333333334,0.01
193,1959-05-13,64.0,49.0,56.625,40.25,17.0,278.5,nan,992.1166666666667,1014.6416666666668,0.0
194,1959-05-14,51.0,44.0,47.91666666666666,33.875,10.375,196.25,nan,995.1791666666667,1018.1666666666665,0.0
195,1959-05-15,51.0,40.0,45.08333333333334,31.79166666666667,9.416666666666666,149.29166666666666,nan,996.9874999999997,1020.1166666666667,0.0
196,1959-05-16,67.0,41.0,54.875,34.708333333333336,14.375,243.0,nan,994.5875,1017.5041666666666,0.0
197,1959-05-17,73.0,51.0,60.875,43.45833333333334,11.25,208.41666666666663,nan,992.7291666666665,1015.4,0.0
198,1959-05-18,78.0,56.0,66.08333333333333,55.45833333333334,13.875,183.91666666666663,nan,988.0291666666666,1010.4333333333334,0.2
199,1959-05-19,89.0,64.0,74.54166666666667,64.91666666666667,15.625,208.41666666666663,nan,986.15,1008.3416666666667,0.21
200,1959-05-20,78.0,65.0,71.58333333333333,65.20833333333333,12.666666666666664,163.45833333333334,nan,991.8916666666664,1014.1375000000003,1.09
201,1959-05-21,84.0,66.0,75.0,64.83333333333333,10.833333333333336,225.29166666666663,nan,990.7583333333333,1013.0416666666665,0.0
202,1959-05-22,72.0,47.0,57.91666666666666,51.66666666666666,14.708333333333336,110.0,nan,996.1333333333333,1018.6791666666667,0.4
203,1959-05-23,57.0,49.0,52.75,48.875,9.125,183.0,nan,998.3416666666667,1021.3416666666667,0.27
204,1959-05-24,72.0,43.0,58.70833333333334,48.20833333333334,6.208333333333332,157.69565217391303,nan,1002.2958333333332,1025.3041666666666,0.0
205,1959-05-25,77.0,57.0,68.0,57.33333333333334,10.625,174.625,nan,995.8541666666665,1018.4541666666664,0.0
206,1959-05-26,84.0,65.0,73.29166666666667,66.125,13.25,185.91666666666663,nan,991.3583333333336,1013.6333333333333,0.31
207,1959-05-27,83.0,67.0,74.58333333333333,63.125,11.708333333333336,222.375,nan,996.1666666666665,1018.5083333333333,0.1
208,1959-05-28,85.0,65.0,74.45833333333333,65.20833333333333,12.083333333333336,197.08333333333331,nan,998.1041666666665,1020.4500000000003,0.35
