 


Daily Data Between Two Dates
 WAUKEGAN (IL)
 USC00119029

Date,PRCP,TMAX,TMIN,MEAN,
1971-04-19,0.00,51,40,45.5,
1971-04-20,T,60,42,51.0,
1971-04-21,T,64,40,52.0,
1971-04-22,0.18,45,35,40.0,
1971-04-23,0.00,50,30,40.0,
1971-04-24,T,65,28,46.5,
1971-04-25,0.00,55,29,42.0,
1971-04-26,0.00,61,38,49.5,
1971-04-27,T,44,35,39.5,
1971-04-28,0.38,43,39,41.0,
1971-04-29,0.06,45,37,41.0,
1971-04-30,0.00,46,38,42.0,
1971-05-01,0.03,61,39,50.0,
1971-05-02,0.01,62,41,51.5,
1971-05-03,0.19,47,30,38.5,
1971-05-04,0.00,53,30,41.5,
1971-05-05,0.07,54,39,46.5,
1971-05-06,0.11,65,40,52.5,
1971-05-07,0.00,58,43,50.5,
1971-05-08,0.00,57,41,49.0,
1971-05-09,0.00,67,40,53.5,
1971-05-10,0.00,60,38,49.0,
1971-05-11,T,61,40,50.5,
1971-05-12,0.06,66,34,50.0,
1971-05-13,0.00,55,35,45.0,
1971-05-14,0.00,73,39,56.0,
1971-05-15,0.00,62,46,54.0,
1971-05-16,0.00,83,57,70.0,
1971-05-17,0.00,76,46,61.0,
1971-05-18,T,88,50,69.0,
1971-05-19,0.00,82,67,74.5,
1971-05-20,0.00,70,45,57.5,
1971-05-21,0.00,68,40,54.0,
1971-05-22,0.00,58,37,47.5,
1971-05-23,0.00,64,42,53.0,
1971-05-24,0.17,70,44,57.0,
1971-05-25,0.37,71,49,60.0,
1971-05-26,0.02,53,45,49.0,
1971-05-27,0.00,53,34,43.5,
1971-05-28,0.00,58,37,47.5,
1971-05-29,0.00,62,40,51.0,
1971-05-30,0.00,73,44,58.5,
1971-05-31,0.00,79,43,61.0,
1971-06-01,0.17,63,44,53.5,
1971-06-02,0.42,60,48,54.0,
1971-06-03,0.00,73,51,62.0,
1971-06-04,0.00,73,52,62.5,
1971-06-05,0.00,82,58,70.0,
1971-06-06,0.39,92,65,78.5,
1971-06-07,0.07,90,67,78.5,
1971-06-08,0.00,84,55,69.5,
1971-06-09,0.00,62,44,53.0,
1971-06-10,0.00,63,47,55.0,
1971-06-11,0.00,65,53,59.0,
1971-06-12,0.20,82,60,71.0,
1971-06-13,0.00,89,65,77.0,
1971-06-14,0.88,87,59,73.0,
1971-06-15,0.00,79,56,67.5,
1971-06-16,0.00,75,56,65.5,
1971-06-17,0.00,79,58,68.5,
1971-06-18,0.00,85,63,74.0,
1971-06-19,1.18,88,62,75.0,
1971-06-20,0.00,74,61,67.5,
1971-06-21,0.02,87,58,72.5,
1971-06-22,0.00,71,58,64.5,
1971-06-23,0.24,82,59,70.5,
1971-06-24,0.00,78,62,70.0,
1971-06-25,0.14,81,63,72.0,
1971-06-26,0.00,74,58,66.0,
1971-06-27,0.00,76,59,67.5,
1971-06-28,0.00,94,67,80.5,
1971-06-29,0.00,95,74,84.5,
1971-06-30,0.00,92,74,83.0,
1971-07-01,0.23,91,64,77.5,
1971-07-02,0.00,80,58,69.0,
1971-07-03,0.00,72,55,63.5,
1971-07-04,0.00,79,56,67.5,
1971-07-05,0.28,85,63,74.0,
1971-07-06,0.00,80,64,72.0,
1971-07-07,0.00,85,63,74.0,
1971-07-08,1.15,87,63,75.0,
1971-07-09,0.23,88,66,77.0,
1971-07-10,0.00,73,61,67.0,
1971-07-11,0.00,74,62,68.0,
1971-07-12,0.00,73,56,64.5,
1971-07-13,T,80,60,70.0,
1971-07-14,0.00,85,58,71.5,
1971-07-15,0.00,80,59,69.5,
1971-07-16,0.00,80,59,69.5,
1971-07-17,0.13,88,60,74.0,
1971-07-18,0.00,70,57,63.5,
1971-07-19,0.06,77,58,67.5,
1971-07-20,0.01,70,53,61.5,
1971-07-21,0.00,80,55,67.5,
1971-07-22,T,85,60,72.5,
1971-07-23,T,87,65,76.0,
1971-07-24,0.13,78,62,70.0,
1971-07-25,0.00,77,61,69.0,
1971-07-26,0.11,84,62,73.0,
1971-07-27,0.00,75,54,64.5,
1971-07-28,0.00,78,54,66.0,
1971-07-29,0.00,76,51,63.5,
1971-07-30,0.00,75,51,63.0,
1971-07-31,0.00,71,50,60.5,
1971-08-01,0.00,76,51,63.5,
1971-08-02,T,83,58,70.5,
1971-08-03,0.06,79,59,69.0,
1971-08-04,0.04,67,53,60.0,
1971-08-05,T,70,51,60.5,
1971-08-06,0.00,70,51,60.5,
1971-08-07,0.00,74,52,63.0,
1971-08-08,0.00,82,53,67.5,
1971-08-09,0.00,85,62,73.5,
1971-08-10,0.00,90,70,80.0,
1971-08-11,2.24,89,58,73.5,
1971-08-12,0.00,72,57,64.5,
1971-08-13,0.00,80,58,69.0,
1971-08-14,0.62,88,63,75.5,
1971-08-15,0.00,74,60,67.0,
1971-08-16,0.00,70,53,61.5,
1971-08-17,0.00,75,53,64.0,
1971-08-18,0.00,77,53,65.0,
1971-08-19,0.00,83,58,70.5,
1971-08-20,T,84,64,74.0,
1971-08-21,0.00,90,64,77.0,
1971-08-22,0.26,81,66,73.5,
1971-08-23,0.25,90,61,75.5,
1971-08-24,0.00,68,54,61.0,
1971-08-25,0.71,86,56,71.0,
1971-08-26,0.00,82,56,69.0,
1971-08-27,0.05,63,56,59.5,
1971-08-28,0.00,69,56,62.5,
1971-08-29,0.00,76,53,64.5,
1971-08-30,0.00,82,54,68.0,
1971-08-31,T,83,61,72.0,
1971-09-01,0.00,72,65,68.5,
1971-09-02,0.00,75,66,70.5,
1971-09-03,0.00,88,69,78.5,
1971-09-04,T,85,69,77.0,
1971-09-05,1.15,85,67,76.0,
1971-09-06,0.02,85,66,75.5,
1971-09-07,0.00,87,62,74.5,
1971-09-08,0.00,90,64,77.0,
1971-09-09,0.00,92,66,79.0,
1971-09-10,T,79,67,73.0,
1971-09-11,0.00,85,60,72.5,
1971-09-12,0.00,71,57,64.0,
1971-09-13,0.00,70,51,60.5,
1971-09-14,0.00,75,51,63.0,
1971-09-15,0.00,88,55,71.5,
1971-09-16,0.00,73,49,61.0,
1971-09-17,0.00,69,49,59.0,
1971-09-18,T,68,49,58.5,
1971-09-19,0.54,62,52,57.0,
1971-09-20,0.39,61,49,55.0,
1971-09-21,0.00,65,40,52.5,
1971-09-22,0.00,70,42,56.0,
1971-09-23,T,69,48,58.5,
1971-09-24,0.00,60,39,49.5,
1971-09-25,0.00,64,40,52.0,
1971-09-26,0.12,60,49,54.5,
1971-09-27,0.67,65,51,58.0,
1971-09-28,0.02,83,62,72.5,
1971-09-29,0.00,87,63,75.0,
1971-09-30,0.00,69,59,64.0,
1971-10-01,0.00,89,65,77.0,
1971-10-02,0.00,89,62,75.5,
1971-10-03,0.00,86,66,76.0,
1971-10-04,0.89,70,50,60.0,
1971-10-05,0.00,68,48,58.0,
1971-10-06,0.00,74,47,60.5,
1971-10-07,0.12,62,38,50.0,
1971-10-08,0.00,62,38,50.0,
1971-10-09,T,58,38,48.0,
1971-10-10,0.00,55,42,48.5,
1971-10-11,0.00,61,M,M,
1971-10-12,0.00,61,35,48.0,
1971-10-13,0.39,66,34,50.0,
1971-10-14,0.00,65,43,54.0,
1971-10-15,0.00,67,42,54.5,
1971-10-16,0.00,64,48,56.0,
1971-10-17,0.00,64,49,56.5,
1971-10-18,0.00,65,49,57.0,
1971-10-19,T,66,56,61.0,
1971-10-20,T,78,59,68.5,
1971-10-21,0.00,70,59,64.5,
1971-10-22,T,70,60,65.0,
1971-10-23,T,66,54,60.0,
1971-10-24,0.24,59,54,56.5,
1971-10-25,0.05,60,55,57.5,
1971-10-26,0.02,63,53,58.0,
1971-10-27,0.00,75,55,65.0,
1971-10-28,T,71,41,56.0,
1971-10-29,0.00,57,39,48.0,
1971-10-30,T,64,43,53.5,
1971-10-31,0.00,78,39,58.5,
1971-11-01,0.00,53,32,42.5,
1971-11-02,0.46,66,34,50.0,
1971-11-03,0.00,53,35,44.0,
1971-11-04,T,49,27,38.0,
1971-11-05,0.00,47,27,37.0,
1971-11-06,0.00,65,32,48.5,
1971-11-07,0.00,38,17,27.5,
1971-11-08,0.00,35,15,25.0,
1971-11-09,0.13,40,19,29.5,
1971-11-10,0.00,41,30,35.5,
1971-11-11,0.00,55,29,42.0,
1971-11-12,0.00,53,30,41.5,
1971-11-13,0.00,59,38,48.5,
1971-11-14,0.00,50,41,45.5,
1971-11-15,0.00,71,41,56.0,
1971-11-16,0.00,65,36,50.5,
1971-11-17,T,56,42,49.0,
1971-11-18,0.00,68,51,59.5,
1971-11-19,0.31,58,35,46.5,
1971-11-20,T,42,34,38.0,
1971-11-21,0.00,42,27,34.5,
1971-11-22,0.00,35,16,25.5,
1971-11-23,0.00,33,17,25.0,
1971-11-24,0.06,31,22,26.5,
1971-11-25,0.00,36,23,29.5,
1971-11-26,0.00,39,32,35.5,
1971-11-27,0.39,37,33,35.0,
1971-11-28,0.00,34,27,30.5,
1971-11-29,0.10,36,29,32.5,
1971-11-30,0.36,37,22,29.5,
1971-12-01,0.00,32,17,24.5,
1971-12-02,0.00,33,15,24.0,
1971-12-03,0.00,36,17,26.5,
1971-12-04,0.00,37,21,29.0,
1971-12-05,0.08,38,35,36.5,
1971-12-06,0.12,38,35,36.5,
1971-12-07,0.08,40,36,38.0,
1971-12-08,T,40,37,38.5,
1971-12-09,0.19,43,37,40.0,
1971-12-10,0.57,45,42,43.5,
1971-12-11,1.19,50,31,40.5,
1971-12-12,0.00,46,26,36.0,
1971-12-13,0.00,36,18,27.0,
1971-12-14,T,36,18,27.0,
1971-12-15,1.62,43,35,39.0,
1971-12-16,0.19,60,33,46.5,
1971-12-17,0.00,40,19,29.5,
1971-12-18,T,19,10,14.5,
1971-12-19,0.10,31,10,20.5,
1971-12-20,0.00,39,26,32.5,
1971-12-21,0.00,35,26,30.5,
1971-12-22,0.00,35,18,26.5,
1971-12-23,0.00,36,28,32.0,
1971-12-24,0.03,46,33,39.5,
1971-12-25,0.00,45,27,36.0,
1971-12-26,T,43,35,39.0,
1971-12-27,T,37,31,34.0,
1971-12-28,0.13,40,13,26.5,
1971-12-29,0.00,27,13,20.0,
1971-12-30,1.00,39,26,32.5,
1971-12-31,0.07,38,20,29.0,
1972-01-01,0.00,37,25,31.0,
1972-01-02,0.30,42,23,32.5,
1972-01-03,T,32,20,26.0,
1972-01-04,0.05,23,8,15.5,
1972-01-05,T,13,-5,4.0,
1972-01-06,0.00,15,-4,5.5,
1972-01-07,0.00,32,9,20.5,
1972-01-08,0.00,37,21,29.0,
1972-01-09,0.00,44,28,36.0,
1972-01-10,0.00,44,32,38.0,
1972-01-11,0.00,48,24,36.0,
1972-01-12,0.08,34,18,26.0,
1972-01-13,0.07,43,18,30.5,
1972-01-14,0.00,21,8,14.5,
1972-01-15,T,9,-16,-3.5,
1972-01-16,0.00,-8,-18,-13.0,
1972-01-17,T,19,-13,3.0,
1972-01-18,0.00,36,19,27.5,
1972-01-19,0.00,47,18,32.5,
1972-01-20,0.31,32,18,25.0,
1972-01-21,T,33,17,25.0,
1972-01-22,0.03,39,19,29.0,
1972-01-23,0.00,39,14,26.5,
1972-01-24,0.20,29,6,17.5,
1972-01-25,0.13,40,0,20.0,
1972-01-26,0.00,7,-2,2.5,
1972-01-27,0.00,7,-1,3.0,
1972-01-28,0.22,10,-2,4.0,
1972-01-29,0.00,6,-7,-0.5,
1972-01-30,0.00,14,-5,4.5,
1972-01-31,0.00,10,-4,3.0,
1972-02-01,0.00,28,8,18.0,
1972-02-02,0.06,30,23,26.5,
1972-02-03,0.27,33,25,29.0,
1972-02-04,0.03,25,-3,11.0,
1972-02-05,0.00,8,-5,1.5,
1972-02-06,0.10,24,1,12.5,
1972-02-07,0.00,22,-9,6.5,
1972-02-08,0.00,7,-8,-0.5,
1972-02-09,0.00,13,-4,4.5,
1972-02-10,0.01,22,-2,10.0,
1972-02-11,0.01,22,7,14.5,
1972-02-12,0.00,32,8,20.0,
1972-02-13,0.00,42,30,36.0,
1972-02-14,0.00,33,25,29.0,
1972-02-15,0.02,40,27,33.5,
1972-02-16,0.00,34,11,22.5,
1972-02-17,0.00,35,11,23.0,
1972-02-18,0.04,44,22,33.0,
1972-02-19,0.01,26,13,19.5,
1972-02-20,0.00,19,8,13.5,
1972-02-21,0.00,35,8,21.5,
1972-02-22,0.01,43,13,28.0,
1972-02-23,T,26,13,19.5,
1972-02-24,0.04,33,18,25.5,
1972-02-25,T,30,15,22.5,
1972-02-26,0.29,32,9,20.5,
1972-02-27,0.00,36,12,24.0,
1972-02-28,0.00,40,22,31.0,
1972-02-29,0.00,48,31,39.5,
1972-03-01,T,52,31,41.5,
1972-03-02,0.16,33,4,18.5,
1972-03-03,0.00,19,8,13.5,
1972-03-04,0.06,33,13,23.0,
1972-03-05,0.00,33,5,19.0,
1972-03-06,0.00,21,5,13.0,
1972-03-07,0.00,47,12,29.5,
1972-03-08,0.01,48,12,30.0,
1972-03-09,T,25,13,19.0,
1972-03-10,T,28,10,19.0,
1972-03-11,0.00,32,11,21.5,
1972-03-12,0.00,65,31,48.0,
1972-03-13,1.15,42,32,37.0,
1972-03-14,0.63,32,25,28.5,
1972-03-15,0.00,36,22,29.0,
1972-03-16,0.26,39,23,31.0,
1972-03-17,0.10,41,32,36.5,
1972-03-18,0.00,46,25,35.5,
1972-03-19,0.00,36,25,30.5,
1972-03-20,0.00,39,26,32.5,
1972-03-21,0.00,54,37,45.5,
1972-03-22,0.27,60,34,47.0,
1972-03-23,T,35,22,28.5,
1972-03-24,T,33,22,27.5,
1972-03-25,0.00,33,21,27.0,
1972-03-26,0.00,35,24,29.5,
1972-03-27,T,35,25,30.0,
1972-03-28,0.00,38,32,35.0,
1972-03-29,T,39,31,35.0,
1972-03-30,0.67,31,22,26.5,
1972-03-31,0.23,37,22,29.5,
1972-04-01,T,45,29,37.0,
1972-04-02,0.00,38,27,32.5,
1972-04-03,0.00,39,26,32.5,
1972-04-04,0.08,40,20,30.0,
1972-04-05,0.00,38,20,29.0,
1972-04-06,0.00,42,32,37.0,
1972-04-07,0.08,55,25,40.0,
1972-04-08,0.19,27,21,24.0,
1972-04-09,0.00,34,22,28.0,
1972-04-10,0.00,41,24,32.5,
1972-04-11,0.00,56,36,46.0,
1972-04-12,0.00,47,38,42.5,
1972-04-13,0.32,60,39,49.5,
1972-04-14,0.00,67,36,51.5,
1972-04-15,0.50,45,36,40.5,
1972-04-16,0.65,54,33,43.5,
1972-04-17,1.71,50,36,43.0,
1972-04-18,0.00,62,35,48.5,
1972-04-19,0.03,77,39,58.0,
1972-04-20,0.04,49,38,43.5,
1972-04-21,T,47,38,42.5,
1972-04-22,0.93,43,38,40.5,
1972-04-23,0.00,43,36,39.5,
1972-04-24,T,51,36,43.5,
1972-04-25,0.00,43,33,38.0,
1972-04-26,0.00,45,29,37.0,
1972-04-27,0.00,57,31,44.0,
1972-04-28,0.00,59,40,49.5,
1972-04-29,T,62,45,53.5,
1972-04-30,0.09,55,45,50.0,
1972-05-01,0.09,58,43,50.5,
1972-05-02,0.03,70,46,58.0,
1972-05-03,0.05,56,44,50.0,
1972-05-04,0.00,51,37,44.0,
1972-05-05,0.00,55,37,46.0,
1972-05-06,0.68,64,42,53.0,
1972-05-07,0.30,72,39,55.5,
1972-05-08,0.33,41,37,39.0,
1972-05-09,0.19,41,34,37.5,
1972-05-10,0.00,55,35,45.0,
1972-05-11,0.00,65,37,51.0,
1972-05-12,0.00,68,43,55.5,
1972-05-13,0.01,67,49,58.0,
1972-05-14,0.19,72,52,62.0,
1972-05-15,0.10,66,49,57.5,
1972-05-16,0.10,61,49,55.0,
1972-05-17,0.00,64,48,56.0,
1972-05-18,0.00,77,49,63.0,
1972-05-19,0.00,81,51,66.0,
1972-05-20,0.00,79,51,65.0,
1972-05-21,0.00,85,55,70.0,
1972-05-22,0.00,77,55,66.0,
1972-05-23,0.00,73,53,63.0,
1972-05-24,0.00,83,53,68.0,
1972-05-25,0.00,81,53,67.0,
1972-05-26,0.00,75,54,64.5,
1972-05-27,0.00,74,52,63.0,
1972-05-28,0.00,76,54,65.0,
1972-05-29,0.00,80,60,70.0,
1972-05-30,0.21,75,46,60.5,
1972-05-31,0.02,48,42,45.0,
1972-06-01,0.00,57,44,50.5,
1972-06-02,0.00,79,50,64.5,
1972-06-03,0.26,89,60,74.5,
1972-06-04,0.02,90,59,74.5,
1972-06-05,0.00,74,52,63.0,
1972-06-06,0.02,76,53,64.5,
1972-06-07,0.00,73,51,62.0,
1972-06-08,0.00,73,51,62.0,
1972-06-09,0.00,80,57,68.5,
1972-06-10,0.06,64,42,53.0,
1972-06-11,0.00,51,34,42.5,
1972-06-12,0.00,74,41,57.5,
1972-06-13,0.22,77,54,65.5,
1972-06-14,0.41,87,64,75.5,
1972-06-15,2.08,86,58,72.0,
1972-06-16,0.00,79,51,65.0,
1972-06-17,0.00,56,45,50.5,
1972-06-18,0.00,61,47,54.0,
1972-06-19,0.00,66,50,58.0,
1972-06-20,4.00,78,58,68.0,
1972-06-21,0.14,79,47,63.0,
1972-06-22,0.00,62,47,54.5,
1972-06-23,0.00,59,44,51.5,
1972-06-24,0.00,65,47,56.0,
1972-06-25,0.00,64,50,57.0,
1972-06-26,0.00,71,52,61.5,
1972-06-27,0.00,75,58,66.5,
1972-06-28,0.00,77,59,68.0,
1972-06-29,0.04,76,58,67.0,
1972-06-30,0.04,74,59,66.5,
1972-07-01,0.00,88,60,74.0,
1972-07-02,0.10,82,59,70.5,
1972-07-03,0.03,74,50,62.0,
1972-07-04,0.00,63,47,55.0,
1972-07-05,0.00,60,45,52.5,
1972-07-06,0.00,68,45,56.5,
1972-07-07,0.04,76,55,65.5,
1972-07-08,0.13,77,53,65.0,
1972-07-09,0.04,70,56,63.0,
1972-07-10,0.00,80,63,71.5,
1972-07-11,0.00,83,63,73.0,
1972-07-12,0.00,91,71,81.0,
1972-07-13,0.54,88,68,78.0,
1972-07-14,1.46,82,63,72.5,
1972-07-15,2.29,85,63,74.0,
1972-07-16,0.00,80,61,70.5,
1972-07-17,0.00,82,63,72.5,
1972-07-18,1.57,82,64,73.0,
1972-07-19,T,77,67,72.0,
1972-07-20,0.02,76,67,71.5,
1972-07-21,0.00,91,74,82.5,
1972-07-22,0.00,95,71,83.0,
1972-07-23,0.00,93,76,84.5,
1972-07-24,T,86,71,78.5,
1972-07-25,0.00,87,63,75.0,
1972-07-26,0.00,72,60,66.0,
1972-07-27,0.71,65,60,62.5,
1972-07-28,T,68,54,61.0,
1972-07-29,0.00,72,54,63.0,
1972-07-30,0.00,75,58,66.5,
1972-07-31,0.00,79,58,68.5,
1972-08-01,0.02,83,63,73.0,
1972-08-02,1.50,77,66,71.5,
1972-08-03,0.46,80,66,73.0,
1972-08-04,T,67,51,59.0,
1972-08-05,0.00,67,48,57.5,
1972-08-06,0.73,73,50,61.5,
1972-08-07,0.27,78,55,66.5,
1972-08-08,0.02,65,56,60.5,
1972-08-09,0.04,70,48,59.0,
1972-08-10,0.00,67,48,57.5,
1972-08-11,0.00,74,51,62.5,
1972-08-12,0.69,78,60,69.0,
1972-08-13,0.00,78,64,71.0,
1972-08-14,0.00,87,63,75.0,
1972-08-15,0.56,91,63,77.0,
1972-08-16,0.00,69,63,66.0,
1972-08-17,0.00,86,66,76.0,
1972-08-18,0.00,93,76,84.5,
1972-08-19,0.15,94,69,81.5,
1972-08-20,0.08,78,65,71.5,
1972-08-21,0.00,80,65,72.5,
1972-08-22,T,88,71,79.5,
1972-08-23,T,87,64,75.5,
1972-08-24,1.16,69,63,66.0,
1972-08-25,0.00,75,62,68.5,
1972-08-26,2.21,79,63,71.0,
1972-08-27,0.05,73,64,68.5,
1972-08-28,0.00,77,62,69.5,
1972-08-29,0.00,84,64,74.0,
1972-08-30,0.00,88,66,77.0,
1972-08-31,0.00,85,65,75.0,
1972-09-01,0.00,85,66,75.5,
1972-09-02,0.10,71,58,64.5,
1972-09-03,0.05,64,50,57.0,
1972-09-04,0.00,64,47,55.5,
1972-09-05,0.00,68,47,57.5,
1972-09-06,0.00,77,54,65.5,
1972-09-07,0.00,77,56,66.5,
1972-09-08,1.13,72,64,68.0,
1972-09-09,T,65,47,56.0,
1972-09-10,0.00,66,47,56.5,
1972-09-11,0.18,66,54,60.0,
1972-09-12,1.12,69,61,65.0,
1972-09-13,1.34,71,63,67.0,
1972-09-14,0.36,82,62,72.0,
1972-09-15,0.00,66,53,59.5,
1972-09-16,0.00,76,52,64.0,
1972-09-17,0.00,81,51,66.0,
1972-09-18,1.42,79,62,70.5,
1972-09-19,0.10,80,61,70.5,
1972-09-20,0.17,74,61,67.5,
1972-09-21,0.27,75,58,66.5,
1972-09-22,0.10,68,42,55.0,
1972-09-23,0.03,60,43,51.5,
1972-09-24,0.07,61,53,57.0,
1972-09-25,0.00,77,61,69.0,
1972-09-26,0.14,76,62,69.0,
1972-09-27,T,72,47,59.5,
1972-09-28,0.00,60,48,54.0,
1972-09-29,1.26,76,50,63.0,
1972-09-30,0.02,58,37,47.5,
1972-10-01,0.00,55,39,47.0,
1972-10-02,0.00,72,47,59.5,
1972-10-03,0.00,70,51,60.5,
1972-10-04,0.00,70,56,63.0,
1972-10-05,0.00,69,56,62.5,
1972-10-06,0.01,61,55,58.0,
1972-10-07,0.02,61,39,50.0,
1972-10-08,0.00,61,38,49.5,
1972-10-09,0.00,64,35,49.5,
1972-10-10,0.00,50,35,42.5,
1972-10-11,0.79,59,45,52.0,
1972-10-12,0.33,70,51,60.5,
1972-10-13,0.00,53,46,49.5,
1972-10-14,0.00,64,45,54.5,
1972-10-15,0.00,60,33,46.5,
1972-10-16,0.10,51,33,42.0,
1972-10-17,0.00,64,33,48.5,
1972-10-18,0.00,43,30,36.5,
1972-10-19,T,40,25,32.5,
1972-10-20,0.00,43,23,33.0,
1972-10-21,0.21,50,26,38.0,
1972-10-22,0.82,49,41,45.0,
1972-10-23,0.82,58,48,53.0,
1972-10-24,0.12,57,39,48.0,
1972-10-25,T,41,37,39.0,
1972-10-26,0.00,52,34,43.0,
1972-10-27,0.00,59,37,48.0,
1972-10-28,0.20,53,37,45.0,
1972-10-29,0.24,52,42,47.0,
1972-10-30,T,45,41,43.0,
1972-10-31,T,46,40,43.0,
1972-11-01,0.06,46,41,43.5,
1972-11-02,0.54,52,45,48.5,
1972-11-03,0.01,57,40,48.5,
1972-11-04,0.02,45,38,41.5,
1972-11-05,0.00,43,38,40.5,
1972-11-06,0.00,51,39,45.0,
1972-11-07,0.10,53,38,45.5,
1972-11-08,0.11,52,39,45.5,
1972-11-09,0.00,42,39,40.5,
1972-11-10,0.00,45,40,42.5,
1972-11-11,0.03,44,40,42.0,
1972-11-12,0.00,49,36,42.5,
1972-11-13,T,46,38,42.0,
1972-11-14,0.95,43,32,37.5,
1972-11-15,T,38,31,34.5,
1972-11-16,0.00,40,31,35.5,
1972-11-17,0.00,37,31,34.0,
1972-11-18,0.00,36,31,33.5,
1972-11-19,0.00,36,30,33.0,
1972-11-20,0.00,39,33,36.0,
1972-11-21,0.00,45,32,38.5,
1972-11-22,0.00,40,25,32.5,
1972-11-23,0.00,34,23,28.5,
1972-11-24,0.00,32,23,27.5,
1972-11-25,0.00,47,27,37.0,
1972-11-26,0.23,36,32,34.0,
1972-11-27,0.05,35,29,32.0,
1972-11-28,0.00,32,28,30.0,
1972-11-29,0.00,32,19,25.5,
1972-11-30,0.00,38,19,28.5,
