 


Daily Data Between Two Dates
 WAUKEGAN (IL)
 USC00119029

Date,PRCP,TMAX,TMIN,MEAN,
1955-06-28,0.00,82,52,67.0,
1955-06-29,0.00,86,62,74.0,
1955-06-30,0.74,90,66,78.0,
1955-07-01,0.00,88,72,80.0,
1955-07-02,0.00,92,65,78.5,
1955-07-03,0.00,93,67,80.0,
1955-07-04,0.00,95,72,83.5,
1955-07-05,0.03,90,69,79.5,
1955-07-06,0.00,84,68,76.0,
1955-07-07,0.00,85,69,77.0,
1955-07-08,0.02,95,71,83.0,
1955-07-09,0.86,90,66,78.0,
1955-07-10,0.00,78,61,69.5,
1955-07-11,0.00,75,60,67.5,
1955-07-12,0.00,76,63,69.5,
1955-07-13,0.00,82,58,70.0,
1955-07-14,0.00,90,62,76.0,
1955-07-15,0.00,89,66,77.5,
1955-07-16,T,80,68,74.0,
1955-07-17,0.00,82,66,74.0,
1955-07-18,0.00,82,65,73.5,
1955-07-19,0.00,86,65,75.5,
1955-07-20,0.00,91,65,78.0,
1955-07-21,0.00,91,64,77.5,
1955-07-22,T,93,68,80.5,
1955-07-23,0.38,84,75,79.5,
1955-07-24,0.05,76,66,71.0,
1955-07-25,0.00,84,57,70.5,
1955-07-26,0.00,99,73,86.0,
1955-07-27,0.00,100,77,88.5,
1955-07-28,0.00,86,70,78.0,
1955-07-29,0.00,86,74,80.0,
1955-07-30,0.00,88,72,80.0,
1955-07-31,T,88,74,81.0,
1955-08-01,T,89,70,79.5,
1955-08-02,0.00,92,68,80.0,
1955-08-03,0.00,95,73,84.0,
1955-08-04,0.00,96,72,84.0,
1955-08-05,0.31,89,73,81.0,
1955-08-06,0.51,81,70,75.5,
1955-08-07,0.00,79,67,73.0,
1955-08-08,0.00,75,62,68.5,
1955-08-09,0.00,78,58,68.0,
1955-08-10,0.00,85,63,74.0,
1955-08-11,0.00,81,62,71.5,
1955-08-12,0.00,80,57,68.5,
1955-08-13,0.00,80,58,69.0,
1955-08-14,0.00,90,60,75.0,
1955-08-15,0.00,90,67,78.5,
1955-08-16,0.00,93,62,77.5,
1955-08-17,0.00,92,68,80.0,
1955-08-18,0.00,95,65,80.0,
1955-08-19,0.00,95,69,82.0,
1955-08-20,0.00,97,73,85.0,
1955-08-21,0.00,100,74,87.0,
1955-08-22,0.00,91,70,80.5,
1955-08-23,0.00,78,56,67.0,
1955-08-24,0.00,80,57,68.5,
1955-08-25,0.00,90,61,75.5,
1955-08-26,0.00,95,68,81.5,
1955-08-27,0.10,91,67,79.0,
1955-08-28,0.02,91,71,81.0,
1955-08-29,0.09,93,70,81.5,
1955-08-30,1.00,76,61,68.5,
1955-08-31,0.00,75,57,66.0,
1955-09-01,0.00,75,51,63.0,
1955-09-02,0.00,77,50,63.5,
1955-09-03,0.00,77,50,63.5,
1955-09-04,0.00,85,53,69.0,
1955-09-05,0.00,76,59,67.5,
1955-09-06,0.00,86,53,69.5,
1955-09-07,0.00,72,58,65.0,
1955-09-08,0.00,69,58,63.5,
1955-09-09,0.00,94,63,78.5,
1955-09-10,0.21,86,60,73.0,
1955-09-11,0.00,69,42,55.5,
1955-09-12,0.00,70,41,55.5,
1955-09-13,0.01,68,52,60.0,
1955-09-14,0.15,85,58,71.5,
1955-09-15,0.00,80,57,68.5,
1955-09-16,0.00,91,64,77.5,
1955-09-17,0.00,91,62,76.5,
1955-09-18,0.00,94,65,79.5,
1955-09-19,0.07,90,69,79.5,
1955-09-20,0.01,78,55,66.5,
1955-09-21,0.21,70,59,64.5,
1955-09-22,0.00,69,54,61.5,
1955-09-23,0.14,73,60,66.5,
1955-09-24,0.00,65,46,55.5,
1955-09-25,0.00,64,45,54.5,
1955-09-26,T,62,55,58.5,
1955-09-27,0.83,76,55,65.5,
1955-09-28,0.00,69,50,59.5,
1955-09-29,0.63,69,53,61.0,
1955-09-30,0.00,66,45,55.5,
1955-10-01,0.00,60,37,48.5,
1955-10-02,0.00,68,47,57.5,
1955-10-03,0.00,70,54,62.0,
1955-10-04,0.00,71,56,63.5,
1955-10-05,0.70,69,62,65.5,
1955-10-06,0.85,77,64,70.5,
1955-10-07,0.07,66,52,59.0,
1955-10-08,0.00,68,44,56.0,
1955-10-09,0.00,75,47,61.0,
1955-10-10,0.00,77,47,62.0,
1955-10-11,0.00,78,48,63.0,
1955-10-12,0.18,69,54,61.5,
1955-10-13,0.00,65,41,53.0,
1955-10-14,0.27,59,37,48.0,
1955-10-15,0.01,55,42,48.5,
1955-10-16,0.12,53,38,45.5,
1955-10-17,0.25,57,45,51.0,
1955-10-18,0.00,55,42,48.5,
1955-10-19,0.00,61,36,48.5,
1955-10-20,0.00,72,43,57.5,
1955-10-21,0.00,63,42,52.5,
1955-10-22,0.00,57,31,44.0,
1955-10-23,0.04,75,52,63.5,
1955-10-24,0.04,65,36,50.5,
1955-10-25,0.00,65,30,47.5,
1955-10-26,0.00,65,46,55.5,
1955-10-27,0.00,75,46,60.5,
1955-10-28,T,66,52,59.0,
1955-10-29,0.78,57,40,48.5,
1955-10-30,0.09,42,34,38.0,
1955-10-31,0.03,46,35,40.5,
1955-11-01,T,53,45,49.0,
1955-11-02,0.06,46,33,39.5,
1955-11-03,0.18,33,22,27.5,
1955-11-04,0.00,40,19,29.5,
1955-11-05,0.00,59,32,45.5,
1955-11-06,0.00,53,27,40.0,
1955-11-07,T,34,22,28.0,
1955-11-08,0.00,39,29,34.0,
1955-11-09,0.00,45,28,36.5,
1955-11-10,T,51,35,43.0,
1955-11-11,0.06,55,42,48.5,
1955-11-12,0.00,50,37,43.5,
1955-11-13,T,55,44,49.5,
1955-11-14,0.00,49,31,40.0,
1955-11-15,0.28,54,39,46.5,
1955-11-16,0.05,50,16,33.0,
1955-11-17,0.00,30,15,22.5,
1955-11-18,0.00,34,23,28.5,
1955-11-19,0.27,35,24,29.5,
1955-11-20,0.00,43,16,29.5,
1955-11-21,0.00,40,30,35.0,
1955-11-22,0.00,50,38,44.0,
1955-11-23,0.16,57,29,43.0,
1955-11-24,0.00,38,16,27.0,
1955-11-25,0.00,40,22,31.0,
1955-11-26,0.00,41,21,31.0,
1955-11-27,0.07,37,9,23.0,
1955-11-28,T,14,0,7.0,
1955-11-29,0.00,29,14,21.5,
1955-11-30,0.00,30,9,19.5,
1955-12-01,0.05,30,14,22.0,
1955-12-02,0.05,35,26,30.5,
1955-12-03,0.19,38,32,35.0,
1955-12-04,0.37,38,23,30.5,
1955-12-05,0.00,25,14,19.5,
1955-12-06,0.00,33,7,20.0,
1955-12-07,0.00,43,28,35.5,
1955-12-08,T,32,19,25.5,
1955-12-09,T,28,17,22.5,
1955-12-10,0.00,27,9,18.0,
1955-12-11,0.00,29,10,19.5,
1955-12-12,0.00,33,10,21.5,
1955-12-13,T,35,17,26.0,
1955-12-14,0.00,35,16,25.5,
1955-12-15,T,18,5,11.5,
1955-12-16,T,24,3,13.5,
1955-12-17,T,23,10,16.5,
1955-12-18,0.03,21,1,11.0,
1955-12-19,0.00,18,-2,8.0,
1955-12-20,T,19,1,10.0,
1955-12-21,0.04,24,15,19.5,
1955-12-22,0.00,32,18,25.0,
1955-12-23,0.00,38,27,32.5,
1955-12-24,0.00,53,38,45.5,
1955-12-25,0.00,41,23,32.0,
1955-12-26,0.00,34,24,29.0,
1955-12-27,0.00,33,24,28.5,
1955-12-28,0.00,36,27,31.5,
1955-12-29,0.00,36,22,29.0,
1955-12-30,0.00,25,4,14.5,
1955-12-31,0.00,38,14,26.0,
1956-01-01,0.00,39,14,26.5,
1956-01-02,0.07,38,33,35.5,
1956-01-03,0.00,37,26,31.5,
1956-01-04,0.00,35,10,22.5,
1956-01-05,0.00,42,18,30.0,
1956-01-06,0.00,35,23,29.0,
1956-01-07,0.00,32,21,26.5,
1956-01-08,0.00,29,24,26.5,
1956-01-09,0.00,34,10,22.0,
1956-01-10,T,32,22,27.0,
1956-01-11,T,32,26,29.0,
1956-01-12,0.00,37,25,31.0,
1956-01-13,0.00,49,19,34.0,
1956-01-14,0.00,43,16,29.5,
1956-01-15,0.15,35,30,32.5,
1956-01-16,0.01,36,25,30.5,
1956-01-17,0.00,32,23,27.5,
1956-01-18,0.00,36,26,31.0,
1956-01-19,0.12,33,28,30.5,
1956-01-20,0.00,30,19,24.5,
1956-01-21,0.01,23,0,11.5,
1956-01-22,0.00,14,-4,5.0,
1956-01-23,0.00,25,2,13.5,
1956-01-24,0.01,30,15,22.5,
1956-01-25,0.00,29,24,26.5,
1956-01-26,0.00,33,23,28.0,
1956-01-27,0.00,33,19,26.0,
1956-01-28,0.02,37,28,32.5,
1956-01-29,0.00,37,21,29.0,
1956-01-30,0.00,28,12,20.0,
1956-01-31,0.00,29,7,18.0,
1956-02-01,0.03,31,15,23.0,
1956-02-02,0.14,32,20,26.0,
1956-02-03,0.00,34,6,20.0,
1956-02-04,0.00,38,8,23.0,
1956-02-05,0.00,37,14,25.5,
1956-02-06,0.20,34,27,30.5,
1956-02-07,0.00,37,28,32.5,
1956-02-08,0.03,39,30,34.5,
1956-02-09,0.05,36,30,33.0,
1956-02-10,0.00,36,19,27.5,
1956-02-11,T,33,24,28.5,
1956-02-12,0.08,35,26,30.5,
1956-02-13,0.04,39,21,30.0,
1956-02-14,0.00,37,27,32.0,
1956-02-15,0.00,27,15,21.0,
1956-02-16,0.21,29,23,26.0,
1956-02-17,0.35,34,28,31.0,
1956-02-18,0.00,33,12,22.5,
1956-02-19,0.00,35,15,25.0,
1956-02-20,0.00,30,11,20.5,
1956-02-21,0.00,24,5,14.5,
1956-02-22,0.00,28,4,16.0,
1956-02-23,0.00,32,10,21.0,
1956-02-24,0.27,42,29,35.5,
1956-02-25,0.05,40,24,32.0,
1956-02-26,0.00,45,16,30.5,
1956-02-27,0.00,30,20,25.0,
1956-02-28,0.00,31,9,20.0,
1956-02-29,0.00,42,18,30.0,
1956-03-01,0.01,54,31,42.5,
1956-03-02,0.00,53,32,42.5,
1956-03-03,0.00,43,30,36.5,
1956-03-04,0.00,54,24,39.0,
1956-03-05,0.00,42,35,38.5,
1956-03-06,0.06,39,35,37.0,
1956-03-07,0.08,37,23,30.0,
1956-03-08,0.01,27,15,21.0,
1956-03-09,0.00,41,16,28.5,
1956-03-10,0.00,40,28,34.0,
1956-03-11,0.02,49,23,36.0,
1956-03-12,T,30,18,24.0,
1956-03-13,0.00,41,13,27.0,
1956-03-14,0.05,34,23,28.5,
1956-03-15,0.00,35,18,26.5,
1956-03-16,0.08,35,20,27.5,
1956-03-17,0.14,38,27,32.5,
1956-03-18,T,31,27,29.0,
1956-03-19,T,36,20,28.0,
1956-03-20,0.00,40,20,30.0,
1956-03-21,0.00,48,25,36.5,
1956-03-22,T,49,23,36.0,
1956-03-23,0.15,35,31,33.0,
1956-03-24,0.00,34,15,24.5,
1956-03-25,0.00,53,21,37.0,
1956-03-26,0.00,55,31,43.0,
1956-03-27,0.13,39,33,36.0,
1956-03-28,0.90,50,32,41.0,
1956-03-29,T,42,29,35.5,
1956-03-30,0.07,38,25,31.5,
1956-03-31,0.00,42,24,33.0,
1956-04-01,0.00,52,33,42.5,
1956-04-02,0.42,80,44,62.0,
1956-04-03,0.04,81,57,69.0,
1956-04-04,0.00,70,39,54.5,
1956-04-05,0.00,73,35,54.0,
1956-04-06,0.00,72,44,58.0,
1956-04-07,0.10,52,30,41.0,
1956-04-08,T,42,28,35.0,
1956-04-09,0.00,49,28,38.5,
1956-04-10,0.00,45,31,38.0,
1956-04-11,0.00,53,29,41.0,
1956-04-12,0.00,53,32,42.5,
1956-04-13,0.00,51,30,40.5,
1956-04-14,0.00,72,39,55.5,
1956-04-15,0.00,56,35,45.5,
1956-04-16,T,40,34,37.0,
1956-04-17,0.02,44,34,39.0,
1956-04-18,0.00,48,32,40.0,
1956-04-19,0.00,52,26,39.0,
1956-04-20,0.00,50,25,37.5,
1956-04-21,0.00,65,37,51.0,
1956-04-22,T,52,37,44.5,
1956-04-23,0.00,44,28,36.0,
1956-04-24,0.00,43,27,35.0,
1956-04-25,0.06,43,36,39.5,
1956-04-26,0.01,53,36,44.5,
1956-04-27,1.28,75,42,58.5,
1956-04-28,1.44,67,33,50.0,
1956-04-29,0.86,38,35,36.5,
1956-04-30,0.00,45,33,39.0,
1956-05-01,0.00,53,33,43.0,
1956-05-02,0.00,60,41,50.5,
1956-05-03,0.00,60,38,49.0,
1956-05-04,0.12,54,36,45.0,
1956-05-05,0.50,46,43,44.5,
1956-05-06,0.02,54,42,48.0,
1956-05-07,0.00,49,36,42.5,
1956-05-08,0.00,55,32,43.5,
1956-05-09,0.36,75,45,60.0,
1956-05-10,M,M,M,M,
1956-05-11,0.02,86,44,65.0,
1956-05-12,0.00,87,61,74.0,
1956-05-13,0.02,82,57,69.5,
1956-05-14,0.00,82,51,66.5,
1956-05-15,0.15,66,51,58.5,
1956-05-16,T,55,34,44.5,
1956-05-17,0.22,62,44,53.0,
1956-05-18,0.00,78,36,57.0,
1956-05-19,0.00,73,44,58.5,
1956-05-20,T,70,39,54.5,
1956-05-21,0.00,80,56,68.0,
1956-05-22,0.28,92,48,70.0,
1956-05-23,0.21,65,40,52.5,
1956-05-24,0.00,57,32,44.5,
1956-05-25,0.00,65,49,57.0,
1956-05-26,0.01,67,54,60.5,
1956-05-27,0.00,75,52,63.5,
1956-05-28,0.19,61,48,54.5,
1956-05-29,0.12,88,58,73.0,
1956-05-30,0.00,84,65,74.5,
1956-05-31,0.02,80,56,68.0,
1956-06-01,0.01,56,42,49.0,
1956-06-02,0.00,55,36,45.5,
1956-06-03,0.00,66,36,51.0,
1956-06-04,0.00,75,50,62.5,
1956-06-05,0.00,66,46,56.0,
1956-06-06,0.00,79,48,63.5,
1956-06-07,0.00,80,60,70.0,
1956-06-08,0.00,80,58,69.0,
1956-06-09,0.00,85,57,71.0,
1956-06-10,0.00,89,65,77.0,
1956-06-11,0.00,85,63,74.0,
1956-06-12,0.00,93,69,81.0,
1956-06-13,0.00,94,68,81.0,
1956-06-14,0.00,89,66,77.5,
1956-06-15,0.10,80,70,75.0,
1956-06-16,0.15,82,66,74.0,
1956-06-17,2.09,85,68,76.5,
1956-06-18,1.59,77,65,71.0,
1956-06-19,0.00,77,63,70.0,
1956-06-20,T,89,69,79.0,
1956-06-21,1.17,85,65,75.0,
1956-06-22,0.15,85,66,75.5,
1956-06-23,0.00,89,67,78.0,
1956-06-24,0.21,87,70,78.5,
1956-06-25,0.00,78,55,66.5,
1956-06-26,0.07,80,58,69.0,
1956-06-27,0.00,80,58,69.0,
1956-06-28,0.00,76,50,63.0,
1956-06-29,0.00,84,55,69.5,
1956-06-30,0.00,90,61,75.5,
1956-07-01,0.00,94,73,83.5,
1956-07-02,0.17,79,66,72.5,
1956-07-03,0.00,76,63,69.5,
1956-07-04,0.01,67,61,64.0,
1956-07-05,0.06,66,58,62.0,
1956-07-06,0.00,80,52,66.0,
1956-07-07,0.00,86,63,74.5,
1956-07-08,0.67,80,65,72.5,
1956-07-09,T,77,57,67.0,
1956-07-10,0.00,82,56,69.0,
1956-07-11,0.01,88,60,74.0,
1956-07-12,0.00,81,64,72.5,
1956-07-13,0.20,85,64,74.5,
1956-07-14,0.00,77,56,66.5,
1956-07-15,0.00,90,60,75.0,
1956-07-16,0.94,85,60,72.5,
1956-07-17,0.00,75,57,66.0,
1956-07-18,0.00,73,55,64.0,
1956-07-19,0.05,75,63,69.0,
1956-07-20,0.44,77,56,66.5,
1956-07-21,1.11,75,57,66.0,
1956-07-22,T,77,57,67.0,
1956-07-23,0.00,83,59,71.0,
1956-07-24,0.00,85,60,72.5,
1956-07-25,0.01,80,67,73.5,
1956-07-26,0.00,81,58,69.5,
1956-07-27,0.00,85,68,76.5,
1956-07-28,0.00,75,65,70.0,
1956-07-29,0.00,69,60,64.5,
1956-07-30,0.00,73,51,62.0,
1956-07-31,0.32,75,64,69.5,
1956-08-01,0.02,73,59,66.0,
1956-08-02,0.00,75,63,69.0,
1956-08-03,0.09,72,66,69.0,
1956-08-04,0.00,95,68,81.5,
1956-08-05,0.00,89,68,78.5,
1956-08-06,0.00,75,64,69.5,
1956-08-07,0.00,85,61,73.0,
1956-08-08,0.17,85,62,73.5,
1956-08-09,0.08,86,69,77.5,
1956-08-10,0.00,85,61,73.0,
1956-08-11,0.56,81,64,72.5,
1956-08-12,0.00,82,61,71.5,
1956-08-13,1.07,85,66,75.5,
1956-08-14,0.00,83,63,73.0,
1956-08-15,0.00,90,65,77.5,
1956-08-16,0.35,80,67,73.5,
1956-08-17,0.04,84,64,74.0,
1956-08-18,0.65,76,66,71.0,
1956-08-19,0.00,70,54,62.0,
1956-08-20,0.00,68,50,59.0,
1956-08-21,0.00,78,50,64.0,
1956-08-22,T,80,57,68.5,
1956-08-23,0.16,75,63,69.0,
1956-08-24,0.00,68,52,60.0,
1956-08-25,0.00,73,49,61.0,
1956-08-26,0.17,76,57,66.5,
1956-08-27,0.00,92,69,80.5,
1956-08-28,0.00,84,67,75.5,
1956-08-29,0.11,84,68,76.0,
1956-08-30,0.12,80,65,72.5,
1956-08-31,0.69,83,61,72.0,
1956-09-01,0.00,75,58,66.5,
1956-09-02,0.00,78,54,66.0,
1956-09-03,0.00,82,62,72.0,
1956-09-04,0.00,77,62,69.5,
1956-09-05,0.02,84,60,72.0,
1956-09-06,0.00,72,49,60.5,
1956-09-07,0.00,67,41,54.0,
1956-09-08,0.00,70,47,58.5,
1956-09-09,0.00,70,48,59.0,
1956-09-10,T,78,57,67.5,
1956-09-11,0.00,71,52,61.5,
1956-09-12,0.00,76,50,63.0,
1956-09-13,0.00,86,60,73.0,
1956-09-14,0.00,78,54,66.0,
1956-09-15,0.07,66,52,59.0,
1956-09-16,0.08,83,51,67.0,
1956-09-17,0.00,67,49,58.0,
1956-09-18,0.00,70,42,56.0,
1956-09-19,0.00,60,49,54.5,
1956-09-20,0.00,62,31,46.5,
1956-09-21,0.00,65,38,51.5,
1956-09-22,T,84,59,71.5,
1956-09-23,0.00,77,49,63.0,
1956-09-24,0.00,73,46,59.5,
1956-09-25,0.00,77,52,64.5,
1956-09-26,0.00,67,47,57.0,
1956-09-27,0.00,65,54,59.5,
1956-09-28,0.00,75,45,60.0,
1956-09-29,0.00,80,57,68.5,
1956-09-30,0.21,57,46,51.5,
1956-10-01,0.00,77,40,58.5,
1956-10-02,0.00,75,55,65.0,
1956-10-03,0.00,72,45,58.5,
1956-10-04,0.00,63,50,56.5,
1956-10-05,0.00,61,49,55.0,
1956-10-06,0.00,68,47,57.5,
1956-10-07,0.00,64,43,53.5,
1956-10-08,0.00,75,47,61.0,
1956-10-09,0.00,72,36,54.0,
1956-10-10,0.00,55,32,43.5,
1956-10-11,0.05,55,42,48.5,
1956-10-12,0.00,83,48,65.5,
1956-10-13,0.00,83,58,70.5,
1956-10-14,T,79,58,68.5,
1956-10-15,0.00,68,53,60.5,
1956-10-16,0.00,73,51,62.0,
1956-10-17,0.00,82,54,68.0,
1956-10-18,0.00,64,50,57.0,
1956-10-19,0.00,60,52,56.0,
1956-10-20,0.03,65,53,59.0,
1956-10-21,0.00,65,46,55.5,
1956-10-22,0.00,71,43,57.0,
1956-10-23,0.00,58,46,52.0,
1956-10-24,0.00,55,45,50.0,
1956-10-25,0.00,64,52,58.0,
1956-10-26,0.16,63,44,53.5,
1956-10-27,0.00,64,37,50.5,
1956-10-28,0.00,60,46,53.0,
1956-10-29,0.00,72,45,58.5,
1956-10-30,0.00,72,54,63.0,
1956-10-31,T,67,48,57.5,
1956-11-01,0.00,69,53,61.0,
1956-11-02,0.00,58,52,55.0,
1956-11-03,0.00,65,50,57.5,
1956-11-04,0.00,58,50,54.0,
1956-11-05,0.00,60,53,56.5,
1956-11-06,0.29,57,42,49.5,
1956-11-07,0.00,50,34,42.0,
1956-11-08,0.00,41,30,35.5,
1956-11-09,0.00,48,26,37.0,
1956-11-10,0.00,43,30,36.5,
1956-11-11,0.00,65,31,48.0,
1956-11-12,0.00,53,31,42.0,
1956-11-13,0.00,60,27,43.5,
1956-11-14,0.00,67,49,58.0,
1956-11-15,0.45,65,39,52.0,
1956-11-16,0.00,39,26,32.5,
1956-11-17,0.00,38,16,27.0,
1956-11-18,0.00,46,25,35.5,
1956-11-19,0.00,52,32,42.0,
1956-11-20,0.43,46,35,40.5,
1956-11-21,0.19,55,28,41.5,
1956-11-22,T,33,17,25.0,
1956-11-23,0.00,26,10,18.0,
1956-11-24,0.00,28,14,21.0,
1956-11-25,0.09,34,25,29.5,
1956-11-26,T,35,25,30.0,
1956-11-27,0.00,35,14,24.5,
1956-11-28,0.00,33,27,30.0,
1956-11-29,0.00,28,11,19.5,
1956-11-30,T,30,18,24.0,
1956-12-01,0.00,35,27,31.0,
1956-12-02,0.00,43,34,38.5,
1956-12-03,0.00,55,35,45.0,
1956-12-04,0.00,47,30,38.5,
1956-12-05,T,62,43,52.5,
1956-12-06,T,47,35,41.0,
1956-12-07,T,35,28,31.5,
1956-12-08,0.03,30,22,26.0,
1956-12-09,0.03,28,7,17.5,
1956-12-10,0.00,35,18,26.5,
1956-12-11,0.00,46,32,39.0,
1956-12-12,0.20,32,13,22.5,
1956-12-13,0.06,30,2,16.0,
1956-12-14,T,35,27,31.0,
1956-12-15,0.04,36,33,34.5,
1956-12-16,T,34,24,29.0,
1956-12-17,0.00,37,26,31.5,
1956-12-18,0.00,33,10,21.5,
1956-12-19,T,39,22,30.5,
1956-12-20,T,35,27,31.0,
1956-12-21,0.01,34,28,31.0,
1956-12-22,0.15,36,33,34.5,
1956-12-23,0.43,40,35,37.5,
1956-12-24,0.06,37,30,33.5,
1956-12-25,0.01,31,28,29.5,
1956-12-26,0.00,33,19,26.0,
1956-12-27,0.00,40,31,35.5,
1956-12-28,T,33,18,25.5,
1956-12-29,0.00,28,17,22.5,
1956-12-30,0.00,34,10,22.0,
1956-12-31,0.00,37,22,29.5,
1957-01-01,0.00,22,3,12.5,
1957-01-02,0.00,28,1,14.5,
1957-01-03,0.03,34,11,22.5,
1957-01-04,0.00,32,19,25.5,
1957-01-05,0.01,30,19,24.5,
1957-01-06,0.00,39,21,30.0,
1957-01-07,0.06,37,28,32.5,
1957-01-08,0.00,34,16,25.0,
1957-01-09,0.20,34,24,29.0,
1957-01-10,0.45,25,0,12.5,
1957-01-11,0.00,22,-10,6.0,
1957-01-12,0.00,23,13,18.0,
1957-01-13,0.01,13,-2,5.5,
1957-01-14,0.00,10,-9,0.5,
1957-01-15,T,13,-2,5.5,
1957-01-16,T,5,-9,-2.0,
1957-01-17,T,14,-7,3.5,
1957-01-18,0.01,15,-2,6.5,
1957-01-19,0.00,33,7,20.0,
1957-01-20,T,38,29,33.5,
1957-01-21,0.01,54,33,43.5,
1957-01-22,1.23,54,23,38.5,
1957-01-23,0.00,25,8,16.5,
1957-01-24,T,28,10,19.0,
1957-01-25,0.47,28,10,19.0,
1957-01-26,0.00,10,-8,1.0,
1957-01-27,0.00,16,0,8.0,
1957-01-28,T,22,9,15.5,
1957-01-29,0.04,24,11,17.5,
1957-01-30,0.00,18,-5,6.5,
1957-01-31,T,30,12,21.0,
1957-02-01,0.10,32,25,28.5,
1957-02-02,0.00,30,25,27.5,
1957-02-03,0.00,36,23,29.5,
1957-02-04,0.00,33,11,22.0,
1957-02-05,0.00,40,12,26.0,
1957-02-06,T,37,32,34.5,
1957-02-07,0.00,36,31,33.5,
1957-02-08,0.03,33,30,31.5,
1957-02-09,0.34,37,32,34.5,
1957-02-10,T,36,30,33.0,
1957-02-11,0.02,34,28,31.0,
1957-02-12,0.16,41,29,35.0,
1957-02-13,0.00,43,29,36.0,
1957-02-14,T,37,20,28.5,
1957-02-15,0.02,36,21,28.5,
1957-02-16,0.00,34,22,28.0,
1957-02-17,0.00,35,8,21.5,
1957-02-18,0.00,38,22,30.0,
1957-02-19,0.00,25,6,15.5,
1957-02-20,0.00,32,8,20.0,
1957-02-21,0.00,41,19,30.0,
1957-02-22,0.00,35,30,32.5,
1957-02-23,T,32,25,28.5,
1957-02-24,T,60,31,45.5,
1957-02-25,1.18,55,48,51.5,
1957-02-26,0.27,48,27,37.5,
1957-02-27,0.00,28,22,25.0,
1957-02-28,0.00,35,23,29.0,
1957-03-01,0.00,42,28,35.0,
1957-03-02,T,31,18,24.5,
1957-03-03,0.00,30,10,20.0,
1957-03-04,0.00,32,20,26.0,
1957-03-05,0.00,36,28,32.0,
1957-03-06,T,41,32,36.5,
1957-03-07,T,33,19,26.0,
1957-03-08,0.00,38,22,30.0,
1957-03-09,0.00,39,19,29.0,
1957-03-10,0.00,41,20,30.5,
1957-03-11,0.72,55,38,46.5,
1957-03-12,0.10,60,35,47.5,
1957-03-13,0.00,68,36,52.0,
1957-03-14,0.33,64,38,51.0,
1957-03-15,0.10,48,26,37.0,
1957-03-16,0.00,46,26,36.0,
1957-03-17,0.00,41,24,32.5,
1957-03-18,0.33,35,30,32.5,
1957-03-19,0.30,34,28,31.0,
1957-03-20,0.00,40,24,32.0,
1957-03-21,0.00,47,23,35.0,
1957-03-22,0.00,47,32,39.5,
1957-03-23,0.00,50,27,38.5,
1957-03-24,0.00,48,32,40.0,
1957-03-25,0.18,35,29,32.0,
1957-03-26,0.12,35,29,32.0,
1957-03-27,0.00,45,22,33.5,
1957-03-28,0.02,50,29,39.5,
1957-03-29,0.00,50,31,40.5,
1957-03-30,0.00,45,29,37.0,
1957-03-31,0.00,50,29,39.5,
1957-04-01,T,48,30,39.0,
1957-04-02,0.13,47,31,39.0,
1957-04-03,0.00,37,31,34.0,
1957-04-04,0.68,39,31,35.0,
1957-04-05,0.45,43,35,39.0,
1957-04-06,0.08,51,34,42.5,
1957-04-07,0.05,43,36,39.5,
1957-04-08,0.00,37,31,34.0,
1957-04-09,0.00,50,26,38.0,
1957-04-10,0.00,45,27,36.0,
1957-04-11,T,40,31,35.5,
1957-04-12,0.00,41,21,31.0,
1957-04-13,0.00,39,21,30.0,
1957-04-14,0.00,40,24,32.0,
1957-04-15,0.00,50,26,38.0,
1957-04-16,0.02,62,41,51.5,
1957-04-17,T,52,42,47.0,
1957-04-18,0.01,57,42,49.5,
1957-04-19,T,78,43,60.5,
1957-04-20,0.00,80,64,72.0,
1957-04-21,0.00,70,42,56.0,
1957-04-22,0.22,49,37,43.0,
1957-04-23,0.14,76,45,60.5,
1957-04-24,0.38,75,56,65.5,
1957-04-25,0.69,74,58,66.0,
1957-04-26,0.11,77,50,63.5,
1957-04-27,0.14,62,50,56.0,
1957-04-28,T,59,46,52.5,
1957-04-29,0.00,79,42,60.5,
1957-04-30,0.00,74,46,60.0,
1957-05-01,0.00,84,49,66.5,
1957-05-02,0.00,54,43,48.5,
1957-05-03,0.00,45,37,41.0,
1957-05-04,0.00,48,36,42.0,
1957-05-05,0.00,57,33,45.0,
1957-05-06,0.00,76,41,58.5,
1957-05-07,0.00,79,57,68.0,
1957-05-08,0.00,81,56,68.5,
1957-05-09,0.08,75,41,58.0,
1957-05-10,1.58,49,40,44.5,
1957-05-11,0.39,53,42,47.5,
1957-05-12,0.03,60,47,53.5,
1957-05-13,0.02,52,47,49.5,
1957-05-14,0.13,78,47,62.5,
1957-05-15,T,75,41,58.0,
1957-05-16,0.00,50,37,43.5,
1957-05-17,0.10,49,41,45.0,
1957-05-18,0.47,47,43,45.0,
1957-05-19,1.20,44,42,43.0,
1957-05-20,T,50,43,46.5,
1957-05-21,0.06,70,45,57.5,
1957-05-22,0.15,83,58,70.5,
1957-05-23,0.14,77,50,63.5,
1957-05-24,0.00,70,45,57.5,
1957-05-25,0.36,73,50,61.5,
1957-05-26,0.18,73,61,67.0,
1957-05-27,0.00,62,50,56.0,
1957-05-28,0.00,68,44,56.0,
1957-05-29,0.05,76,53,64.5,
1957-05-30,0.21,73,55,64.0,
