 


Daily Data Between Two Dates
 WAUKEGAN (IL)
 USC00119029

Date,PRCP,TMAX,TMIN,MEAN,
2001-02-24,0.14,32,17,24.5,
2001-02-25,M,M,M,M,
2001-02-26,0.60,51,M,M,
2001-02-27,0.00,37,23,30.0,
2001-02-28,0.00,36,19,27.5,
2001-03-01,0.00,35,M,M,
2001-03-02,0.00,36,31,33.5,
2001-03-03,0.00,42,22,32.0,
2001-03-04,0.00,49,22,35.5,
2001-03-05,T,44,16,30.0,
2001-03-06,0.00,28,16,22.0,
2001-03-07,0.00,42,20,31.0,
2001-03-08,0.00,45,20,32.5,
2001-03-09,T,34,20,27.0,
2001-03-10,0.00,38,17,27.5,
2001-03-11,0.00,50,18,34.0,
2001-03-12,0.00,40,20,30.0,
2001-03-13,0.17,46,31,38.5,
2001-03-14,0.00,41,26,33.5,
2001-03-15,0.00,41,30,35.5,
2001-03-16,0.50,37,30,33.5,
2001-03-17,0.21,31,27,29.0,
2001-03-18,0.00,37,18,27.5,
2001-03-19,0.00,42,19,30.5,
2001-03-20,0.00,43,23,33.0,
2001-03-21,0.00,46,27,36.5,
2001-03-22,0.00,51,28,39.5,
2001-03-23,0.00,49,29,39.0,
2001-03-24,0.00,49,21,35.0,
2001-03-25,0.01,M,M,M,
2001-03-26,0.00,30,14,22.0,
2001-03-27,0.00,33,14,23.5,
2001-03-28,0.00,43,24,33.5,
2001-03-29,0.00,46,27,36.5,
2001-03-30,0.00,M,M,M,
2001-03-31,0.00,47,35,41.0,
2001-04-01,0.00,M,M,M,
2001-04-02,T,48,36,42.0,
2001-04-03,T,50,35,42.5,
2001-04-04,0.00,44,35,39.5,
2001-04-05,0.00,49,M,M,
2001-04-06,0.58,60,44,52.0,
2001-04-07,0.01,M,39,M,
2001-04-08,0.00,72,45,58.5,
2001-04-09,0.25,74,42,58.0,
2001-04-10,0.02,54,41,47.5,
2001-04-11,0.48,50,42,46.0,
2001-04-12,0.43,77,M,M,
2001-04-13,T,52,45,48.5,
2001-04-14,0.05,53,42,47.5,
2001-04-15,0.00,65,46,55.5,
2001-04-16,0.12,56,32,44.0,
2001-04-17,0.09,37,30,33.5,
2001-04-18,0.00,42,27,34.5,
2001-04-19,0.00,54,34,44.0,
2001-04-20,0.42,64,M,M,
2001-04-21,0.22,77,M,M,
2001-04-22,0.00,84,62,73.0,
2001-04-23,0.22,70,49,59.5,
2001-04-24,0.14,72,41,56.5,
2001-04-25,0.00,61,46,53.5,
2001-04-26,0.00,59,45,52.0,
2001-04-27,T,78,47,62.5,
2001-04-28,0.00,59,44,51.5,
2001-04-29,0.00,60,45,52.5,
2001-04-30,0.00,75,56,65.5,
2001-05-01,T,86,64,75.0,
2001-05-02,0.00,83,66,74.5,
2001-05-03,0.00,84,64,74.0,
2001-05-04,0.00,86,49,67.5,
2001-05-05,0.00,57,47,52.0,
2001-05-06,0.02,66,50,58.0,
2001-05-07,0.36,68,57,62.5,
2001-05-08,0.25,68,48,58.0,
2001-05-09,T,77,M,M,
2001-05-10,0.14,80,57,68.5,
2001-05-11,0.93,80,60,70.0,
2001-05-12,0.13,62,38,50.0,
2001-05-13,0.00,57,35,46.0,
2001-05-14,0.00,64,M,M,
2001-05-15,0.95,64,53,58.5,
2001-05-16,0.02,89,54,71.5,
2001-05-17,0.00,84,55,69.5,
2001-05-18,0.00,84,58,71.0,
2001-05-19,0.00,69,49,59.0,
2001-05-20,0.00,70,48,59.0,
2001-05-21,T,70,54,62.0,
2001-05-22,0.31,71,48,59.5,
2001-05-23,0.16,62,47,54.5,
2001-05-24,T,60,48,54.0,
2001-05-25,0.22,60,45,52.5,
2001-05-26,0.02,61,41,51.0,
2001-05-27,1.28,55,46,50.5,
2001-05-28,0.02,58,47,52.5,
2001-05-29,0.54,68,49,58.5,
2001-05-30,0.00,60,42,51.0,
2001-05-31,0.00,63,43,53.0,
2001-06-01,0.53,59,46,52.5,
2001-06-02,0.24,65,50,57.5,
2001-06-03,0.12,54,45,49.5,
2001-06-04,0.00,54,43,48.5,
2001-06-05,T,54,44,49.0,
2001-06-06,0.32,55,48,51.5,
2001-06-07,0.02,58,50,54.0,
2001-06-08,0.00,64,50,57.0,
2001-06-09,0.00,69,50,59.5,
2001-06-10,0.00,78,64,71.0,
2001-06-11,0.00,84,68,76.0,
2001-06-12,1.11,79,64,71.5,
2001-06-13,0.00,84,69,76.5,
2001-06-14,0.00,88,71,79.5,
2001-06-15,0.00,91,70,80.5,
2001-06-16,0.06,77,57,67.0,
2001-06-17,0.00,82,66,74.0,
2001-06-18,0.18,83,70,76.5,
2001-06-19,0.00,91,76,83.5,
2001-06-20,0.00,81,60,70.5,
2001-06-21,T,74,57,65.5,
2001-06-22,0.13,69,54,61.5,
2001-06-23,T,66,50,58.0,
2001-06-24,0.00,71,58,64.5,
2001-06-25,0.00,78,59,68.5,
2001-06-26,0.00,83,64,73.5,
2001-06-27,0.00,82,62,72.0,
2001-06-28,0.00,83,62,72.5,
2001-06-29,0.00,82,66,74.0,
2001-06-30,0.00,85,70,77.5,
2001-07-01,0.00,90,70,80.0,
2001-07-02,0.00,72,45,58.5,
2001-07-03,T,66,54,60.0,
2001-07-04,0.00,81,M,M,
2001-07-05,0.00,85,58,71.5,
2001-07-06,0.00,70,54,62.0,
2001-07-07,1.00,77,62,69.5,
2001-07-08,0.00,84,68,76.0,
2001-07-09,0.00,85,65,75.0,
2001-07-10,0.00,85,65,75.0,
2001-07-11,0.00,89,54,71.5,
2001-07-12,0.00,82,61,71.5,
2001-07-13,0.00,75,58,66.5,
2001-07-14,0.00,79,63,71.0,
2001-07-15,0.00,84,65,74.5,
2001-07-16,0.00,86,67,76.5,
2001-07-17,T,86,69,77.5,
2001-07-18,0.71,79,70,74.5,
2001-07-19,0.01,84,67,75.5,
2001-07-20,0.00,85,72,78.5,
2001-07-21,0.00,86,74,80.0,
2001-07-22,0.00,90,72,81.0,
2001-07-23,0.43,92,70,81.0,
2001-07-24,0.25,93,71,82.0,
2001-07-25,0.42,85,70,77.5,
2001-07-26,0.00,74,66,70.0,
2001-07-27,0.00,75,65,70.0,
2001-07-28,0.00,74,68,71.0,
2001-07-29,0.00,81,56,68.5,
2001-07-30,0.00,82,68,75.0,
2001-07-31,0.00,81,69,75.0,
2001-08-01,0.00,90,76,83.0,
2001-08-02,T,92,75,83.5,
2001-08-03,0.00,80,70,75.0,
2001-08-04,0.00,82,64,73.0,
2001-08-05,0.00,80,64,72.0,
2001-08-06,0.00,88,68,78.0,
2001-08-07,0.00,93,75,84.0,
2001-08-08,0.00,96,78,87.0,
2001-08-09,0.00,96,74,85.0,
2001-08-10,0.47,94,60,77.0,
2001-08-11,0.00,74,58,66.0,
2001-08-12,0.00,80,60,70.0,
2001-08-13,0.00,81,64,72.5,
2001-08-14,0.00,73,63,68.0,
2001-08-15,0.00,77,66,71.5,
2001-08-16,T,79,66,72.5,
2001-08-17,0.94,72,59,65.5,
2001-08-18,0.00,80,62,71.0,
2001-08-19,0.78,81,65,73.0,
2001-08-20,0.78,71,63,67.0,
2001-08-21,0.00,77,56,66.5,
2001-08-22,0.34,76,60,68.0,
2001-08-23,0.37,83,68,75.5,
2001-08-24,0.00,71,66,68.5,
2001-08-25,0.06,74,69,71.5,
2001-08-26,0.23,77,67,72.0,
2001-08-27,T,84,70,77.0,
2001-08-28,0.04,79,62,70.5,
2001-08-29,0.00,76,62,69.0,
2001-08-30,0.00,80,63,71.5,
2001-08-31,0.11,84,62,73.0,
2001-09-01,0.00,74,58,66.0,
2001-09-02,0.00,75,49,62.0,
2001-09-03,0.00,79,54,66.5,
2001-09-04,0.03,88,61,74.5,
2001-09-05,0.00,76,53,64.5,
2001-09-06,0.00,84,60,72.0,
2001-09-07,0.80,86,68,77.0,
2001-09-08,T,89,72,80.5,
2001-09-09,0.00,82,66,74.0,
2001-09-10,0.64,72,53,62.5,
2001-09-11,0.00,75,48,61.5,
2001-09-12,0.00,77,55,66.0,
2001-09-13,0.00,83,60,71.5,
2001-09-14,0.00,66,53,59.5,
2001-09-15,0.00,62,54,58.0,
2001-09-16,0.00,66,55,60.5,
2001-09-17,0.00,67,47,57.0,
2001-09-18,0.07,68,54,61.0,
2001-09-19,2.98,67,57,62.0,
2001-09-20,0.12,66,54,60.0,
2001-09-21,0.58,74,57,65.5,
2001-09-22,0.06,65,52,58.5,
2001-09-23,T,74,50,62.0,
2001-09-24,0.85,54,43,48.5,
2001-09-25,0.03,58,38,48.0,
2001-09-26,0.00,57,41,49.0,
2001-09-27,0.00,58,45,51.5,
2001-09-28,0.00,67,41,54.0,
2001-09-29,0.00,55,44,49.5,
2001-09-30,0.00,68,42,55.0,
2001-10-01,0.00,70,44,57.0,
2001-10-02,0.00,77,50,63.5,
2001-10-03,0.00,81,53,67.0,
2001-10-04,0.00,78,52,65.0,
2001-10-05,0.00,61,47,54.0,
2001-10-06,0.00,50,35,42.5,
2001-10-07,0.00,58,27,42.5,
2001-10-08,0.00,66,34,50.0,
2001-10-09,0.00,60,45,52.5,
2001-10-10,0.00,58,49,53.5,
2001-10-11,0.15,62,52,57.0,
2001-10-12,0.70,72,55,63.5,
2001-10-13,0.13,60,52,56.0,
2001-10-14,3.01,64,43,53.5,
2001-10-15,0.10,57,44,50.5,
2001-10-16,0.03,52,43,47.5,
2001-10-17,0.00,50,32,41.0,
2001-10-18,0.00,54,36,45.0,
2001-10-19,0.00,64,44,54.0,
2001-10-20,0.00,60,46,53.0,
2001-10-21,0.00,62,42,52.0,
2001-10-22,0.00,67,48,57.5,
2001-10-23,2.36,66,52,59.0,
2001-10-24,0.87,67,49,58.0,
2001-10-25,0.23,62,38,50.0,
2001-10-26,T,40,35,37.5,
2001-10-27,0.00,43,36,39.5,
2001-10-28,0.00,50,36,43.0,
2001-10-29,0.00,56,35,45.5,
2001-10-30,0.00,61,40,50.5,
2001-10-31,0.13,55,48,51.5,
2001-11-01,M,M,M,M,
2001-11-02,M,M,M,M,
2001-11-03,M,M,M,M,
2001-11-04,M,M,M,M,
2001-11-05,M,M,M,M,
2001-11-06,M,M,M,M,
2001-11-07,M,M,M,M,
2001-11-08,M,M,M,M,
2001-11-09,M,M,M,M,
2001-11-10,M,M,M,M,
2001-11-11,M,M,M,M,
2001-11-12,M,M,M,M,
2001-11-13,M,M,M,M,
2001-11-14,M,M,M,M,
2001-11-15,M,M,M,M,
2001-11-16,M,M,M,M,
2001-11-17,M,M,M,M,
2001-11-18,M,M,M,M,
2001-11-19,M,M,M,M,
2001-11-20,M,M,M,M,
2001-11-21,M,M,M,M,
2001-11-22,M,M,M,M,
2001-11-23,M,M,M,M,
2001-11-24,M,M,M,M,
2001-11-25,M,M,M,M,
2001-11-26,M,M,M,M,
2001-11-27,M,M,M,M,
2001-11-28,M,M,M,M,
2001-11-29,M,M,M,M,
2001-11-30,M,M,M,M,
2001-12-01,0.03,44,37,40.5,
2001-12-02,0.00,51,38,44.5,
2001-12-03,0.00,54,39,46.5,
2001-12-04,0.00,58,44,51.0,
2001-12-05,0.00,62,48,55.0,
2001-12-06,0.11,69,40,54.5,
2001-12-07,0.00,51,33,42.0,
2001-12-08,0.00,45,36,40.5,
2001-12-09,0.00,47,25,36.0,
2001-12-10,0.00,41,27,34.0,
2001-12-11,0.00,45,27,36.0,
2001-12-12,0.00,45,29,37.0,
2001-12-13,0.50,47,42,44.5,
2001-12-14,0.07,46,32,39.0,
2001-12-15,T,37,32,34.5,
2001-12-16,0.00,44,33,38.5,
2001-12-17,0.12,45,36,40.5,
2001-12-18,T,45,28,36.5,
2001-12-19,0.15,49,31,40.0,
2001-12-20,0.05,35,27,31.0,
2001-12-21,0.00,36,24,30.0,
2001-12-22,0.00,39,28,33.5,
2001-12-23,0.10,48,21,34.5,
2001-12-24,0.04,24,17,20.5,
2001-12-25,T,21,9,15.0,
2001-12-26,T,22,11,16.5,
2001-12-27,0.01,20,12,16.0,
2001-12-28,T,21,15,18.0,
2001-12-29,0.00,25,10,17.5,
2001-12-30,0.00,23,10,16.5,
2001-12-31,0.00,21,9,15.0,
2002-01-01,0.00,20,5,12.5,
2002-01-02,0.00,23,8,15.5,
2002-01-03,0.00,32,10,21.0,
2002-01-04,0.00,34,14,24.0,
2002-01-05,0.00,36,20,28.0,
2002-01-06,0.02,37,27,32.0,
2002-01-07,0.00,32,17,24.5,
2002-01-08,0.00,30,18,24.0,
2002-01-09,0.00,40,23,31.5,
2002-01-10,0.00,55,34,44.5,
2002-01-11,0.00,45,32,38.5,
2002-01-12,0.00,44,32,38.0,
2002-01-13,0.03,42,29,35.5,
2002-01-14,T,41,30,35.5,
2002-01-15,0.04,44,30,37.0,
2002-01-16,0.00,34,26,30.0,
2002-01-17,0.15,32,18,25.0,
2002-01-18,0.00,26,10,18.0,
2002-01-19,0.00,19,10,14.5,
2002-01-20,0.00,26,14,20.0,
2002-01-21,T,32,18,25.0,
2002-01-22,0.00,36,27,31.5,
2002-01-23,0.02,55,30,42.5,
2002-01-24,T,46,34,40.0,
2002-01-25,0.00,41,27,34.0,
2002-01-26,0.00,49,28,38.5,
2002-01-27,0.00,54,35,44.5,
2002-01-28,0.00,60,36,48.0,
2002-01-29,0.00,40,29,34.5,
2002-01-30,0.00,34,27,30.5,
2002-01-31,0.52,32,30,31.0,
2002-02-01,0.13,33,24,28.5,
2002-02-02,0.00,33,12,22.5,
2002-02-03,0.00,33,14,23.5,
2002-02-04,0.00,36,12,24.0,
2002-02-05,0.00,22,10,16.0,
2002-02-06,0.00,33,18,25.5,
2002-02-07,0.00,37,22,29.5,
2002-02-08,0.00,41,28,34.5,
2002-02-09,0.00,46,32,39.0,
2002-02-10,0.11,43,30,36.5,
2002-02-11,0.02,44,17,30.5,
2002-02-12,0.00,43,20,31.5,
2002-02-13,0.00,39,21,30.0,
2002-02-14,0.00,34,24,29.0,
2002-02-15,T,46,27,36.5,
2002-02-16,0.00,47,33,40.0,
2002-02-17,0.01,42,24,33.0,
2002-02-18,0.00,38,26,32.0,
2002-02-19,0.23,52,28,40.0,
2002-02-20,0.18,55,37,46.0,
2002-02-21,0.45,48,29,38.5,
2002-02-22,T,31,20,25.5,
2002-02-23,0.00,36,M,M,
2002-02-24,0.00,54,30,42.0,
2002-02-25,0.00,62,38,50.0,
2002-02-26,0.12,38,22,30.0,
2002-02-27,0.04,23,18,20.5,
2002-02-28,T,26,15,20.5,
2002-03-01,0.00,30,16,23.0,
2002-03-02,0.26,33,24,28.5,
2002-03-03,0.37,33,18,25.5,
2002-03-04,0.00,24,-6,9.0,
2002-03-05,0.02,16,-3,6.5,
2002-03-06,T,32,10,21.0,
2002-03-07,0.00,34,22,28.0,
2002-03-08,0.10,48,32,40.0,
2002-03-09,0.38,62,48,55.0,
2002-03-10,0.05,56,20,38.0,
2002-03-11,0.00,33,22,27.5,
2002-03-12,0.00,44,26,35.0,
2002-03-13,0.00,45,30,37.5,
2002-03-14,0.00,57,32,44.5,
2002-03-15,T,53,34,43.5,
2002-03-16,0.00,44,30,37.0,
2002-03-17,0.00,40,32,36.0,
2002-03-18,0.00,38,33,35.5,
2002-03-19,0.00,40,28,34.0,
2002-03-20,0.00,42,29,35.5,
2002-03-21,0.01,43,19,31.0,
2002-03-22,0.00,20,14,17.0,
2002-03-23,0.00,35,18,26.5,
2002-03-24,T,41,26,33.5,
2002-03-25,0.03,31,24,27.5,
2002-03-26,0.15,38,25,31.5,
2002-03-27,0.00,46,22,34.0,
2002-03-28,T,50,25,37.5,
2002-03-29,T,45,30,37.5,
2002-03-30,0.65,50,32,41.0,
2002-03-31,0.01,47,28,37.5,
2002-04-01,T,43,25,34.0,
2002-04-02,0.25,38,26,32.0,
2002-04-03,T,38,28,33.0,
2002-04-04,T,38,29,33.5,
2002-04-05,0.05,34,24,29.0,
2002-04-06,0.00,40,23,31.5,
2002-04-07,0.00,43,27,35.0,
2002-04-08,0.33,46,37,41.5,
2002-04-09,1.13,46,38,42.0,
2002-04-10,0.00,43,33,38.0,
2002-04-11,0.00,56,35,45.5,
2002-04-12,T,75,42,58.5,
2002-04-13,0.03,62,39,50.5,
2002-04-14,0.00,53,41,47.0,
2002-04-15,0.00,77,48,62.5,
2002-04-16,0.00,88,60,74.0,
2002-04-17,0.00,86,67,76.5,
2002-04-18,0.00,84,59,71.5,
2002-04-19,0.16,88,62,75.0,
2002-04-20,0.05,62,39,50.5,
2002-04-21,0.03,46,38,42.0,
2002-04-22,0.19,39,34,36.5,
2002-04-23,T,41,34,37.5,
2002-04-24,0.00,49,M,M,
2002-04-25,0.22,71,35,53.0,
2002-04-26,0.00,53,35,44.0,
2002-04-27,0.00,46,35,40.5,
2002-04-28,0.39,58,41,49.5,
2002-04-29,0.04,55,39,47.0,
2002-04-30,T,64,42,53.0,
2002-05-01,0.00,57,41,49.0,
2002-05-02,0.33,57,42,49.5,
2002-05-03,0.00,53,33,43.0,
2002-05-04,0.00,48,33,40.5,
2002-05-05,0.00,61,42,51.5,
2002-05-06,T,67,47,57.0,
2002-05-07,0.10,76,45,60.5,
2002-05-08,0.00,50,45,47.5,
2002-05-09,0.40,55,46,50.5,
2002-05-10,T,60,45,52.5,
2002-05-11,0.00,66,46,56.0,
2002-05-12,1.28,50,42,46.0,
2002-05-13,0.02,48,44,46.0,
2002-05-14,0.00,55,43,49.0,
2002-05-15,0.00,64,39,51.5,
2002-05-16,0.01,75,47,61.0,
2002-05-17,0.47,65,38,51.5,
2002-05-18,0.00,43,32,37.5,
2002-05-19,0.04,50,38,44.0,
2002-05-20,0.00,51,37,44.0,
2002-05-21,0.00,49,29,39.0,
2002-05-22,0.00,51,32,41.5,
2002-05-23,0.00,60,43,51.5,
2002-05-24,0.13,71,43,57.0,
2002-05-25,T,48,42,45.0,
2002-05-26,0.18,50,45,47.5,
2002-05-27,0.00,68,48,58.0,
2002-05-28,0.00,72,48,60.0,
2002-05-29,0.00,72,55,63.5,
2002-05-30,T,82,56,69.0,
2002-05-31,0.00,86,56,71.0,
2002-06-01,M,M,M,M,
2002-06-02,M,M,M,M,
2002-06-03,M,M,M,M,
2002-06-04,M,M,M,M,
2002-06-05,M,M,M,M,
2002-06-06,M,M,M,M,
2002-06-07,M,M,M,M,
2002-06-08,M,M,M,M,
2002-06-09,M,M,M,M,
2002-06-10,M,M,M,M,
2002-06-11,M,M,M,M,
2002-06-12,M,M,M,M,
2002-06-13,M,M,M,M,
2002-06-14,M,M,M,M,
2002-06-15,M,M,M,M,
2002-06-16,M,M,M,M,
2002-06-17,M,M,M,M,
2002-06-18,M,M,M,M,
2002-06-19,M,M,M,M,
2002-06-20,M,M,M,M,
2002-06-21,M,M,M,M,
2002-06-22,M,M,M,M,
2002-06-23,M,M,M,M,
2002-06-24,M,M,M,M,
2002-06-25,M,M,M,M,
2002-06-26,M,M,M,M,
2002-06-27,M,M,M,M,
2002-06-28,M,M,M,M,
2002-06-29,M,M,M,M,
2002-06-30,M,M,M,M,
2002-07-01,0.00,91,70,80.5,
2002-07-02,0.00,93,72,82.5,
2002-07-03,0.00,93,73,83.0,
2002-07-04,0.00,94,76,85.0,
2002-07-05,0.00,88,64,76.0,
2002-07-06,0.00,75,64,69.5,
2002-07-07,0.02,82,64,73.0,
2002-07-08,0.00,86,65,75.5,
2002-07-09,0.50,95,67,81.0,
2002-07-10,0.00,76,67,71.5,
2002-07-11,0.00,74,66,70.0,
2002-07-12,0.00,73,58,65.5,
2002-07-13,0.00,77,54,65.5,
2002-07-14,0.00,82,54,68.0,
2002-07-15,0.00,83,58,70.5,
2002-07-16,0.00,84,66,75.0,
2002-07-17,0.00,88,65,76.5,
2002-07-18,0.00,91,70,80.5,
2002-07-19,0.00,91,66,78.5,
2002-07-20,0.00,78,62,70.0,
2002-07-21,0.00,84,68,76.0,
2002-07-22,0.00,98,73,85.5,
2002-07-23,0.00,90,66,78.0,
2002-07-24,0.00,74,58,66.0,
2002-07-25,0.00,75,67,71.0,
2002-07-26,T,84,68,76.0,
2002-07-27,0.03,89,69,79.0,
2002-07-28,0.10,89,72,80.5,
2002-07-29,0.01,93,73,83.0,
2002-07-30,0.05,83,67,75.0,
2002-07-31,0.00,93,70,81.5,

Sum:,48.27,,,,
Count:,515,509,499,498,
Average:,0.09,57.2,40.4,48.7,
Median:,0.00,55.0,41.0,48.5,
Low Value:,0.00,16,-6,6,
High Value:,3.01,98,78,87,

M = Missing
T = Trace


Time of observation may vary by station, date, and/or variable

Midwestern Regional Climate Center
cli-MATE: MRCC Application Tools Environment
Generated at: 6/20/2019 3:31:58 PM CDT

