 


Daily Data Between Two Dates
 WAUKEGAN (IL)
 USC00119029

Date,PRCP,TMAX,TMIN,MEAN,
1962-12-02,0.00,64,31,47.5,
1962-12-03,0.00,58,40,49.0,
1962-12-04,0.10,50,38,44.0,
1962-12-05,T,38,26,32.0,
1962-12-06,T,28,24,26.0,
1962-12-07,0.00,32,22,27.0,
1962-12-08,T,30,21,25.5,
1962-12-09,T,23,14,18.5,
1962-12-10,0.00,16,7,11.5,
1962-12-11,0.00,8,-2,3.0,
1962-12-12,0.00,10,-8,1.0,
1962-12-13,0.02,19,1,10.0,
1962-12-14,0.00,28,5,16.5,
1962-12-15,T,31,18,24.5,
1962-12-16,0.00,36,20,28.0,
1962-12-17,0.00,53,27,40.0,
1962-12-18,0.00,42,27,34.5,
1962-12-19,0.00,44,34,39.0,
1962-12-20,0.00,37,25,31.0,
1962-12-21,0.00,28,25,26.5,
1962-12-22,0.06,34,19,26.5,
1962-12-23,T,34,8,21.0,
1962-12-24,0.00,19,-1,9.0,
1962-12-25,0.09,24,14,19.0,
1962-12-26,0.00,16,-9,3.5,
1962-12-27,0.00,26,-1,12.5,
1962-12-28,0.00,34,6,20.0,
1962-12-29,0.00,34,9,21.5,
1962-12-30,0.00,13,5,9.0,
1962-12-31,T,20,5,12.5,
1963-01-01,0.00,26,18,22.0,
1963-01-02,T,30,25,27.5,
1963-01-03,T,31,25,28.0,
1963-01-04,0.00,34,25,29.5,
1963-01-05,0.00,33,26,29.5,
1963-01-06,0.00,30,23,26.5,
1963-01-07,T,34,22,28.0,
1963-01-08,0.00,39,30,34.5,
1963-01-09,0.00,37,33,35.0,
1963-01-10,T,37,28,32.5,
1963-01-11,0.25,29,22,25.5,
1963-01-12,0.19,25,3,14.0,
1963-01-13,0.00,8,-10,-1.0,
1963-01-14,0.00,8,-5,1.5,
1963-01-15,0.00,-1,-19,-10.0,
1963-01-16,0.00,15,-13,1.0,
1963-01-17,0.00,23,-5,9.0,
1963-01-18,T,27,7,17.0,
1963-01-19,0.12,8,0,4.0,
1963-01-20,0.01,4,-10,-3.0,
1963-01-21,T,0,-17,-8.5,
1963-01-22,0.10,15,-1,7.0,
1963-01-23,T,0,-21,-10.5,
1963-01-24,0.00,5,-16,-5.5,
1963-01-25,0.01,8,-11,-1.5,
1963-01-26,0.02,11,-6,2.5,
1963-01-27,T,7,-3,2.0,
1963-01-28,0.00,10,-16,-3.0,
1963-01-29,0.00,18,1,9.5,
1963-01-30,T,10,0,5.0,
1963-01-31,0.00,16,-9,3.5,
1963-02-01,0.08,30,10,20.0,
1963-02-02,T,36,6,21.0,
1963-02-03,0.00,12,-9,1.5,
1963-02-04,T,39,8,23.5,
1963-02-05,0.00,38,20,29.0,
1963-02-06,0.00,45,26,35.5,
1963-02-07,T,36,25,30.5,
1963-02-08,T,25,14,19.5,
1963-02-09,0.00,27,16,21.5,
1963-02-10,0.05,27,19,23.0,
1963-02-11,0.02,23,12,17.5,
1963-02-12,0.00,24,0,12.0,
1963-02-13,T,24,5,14.5,
1963-02-14,T,21,5,13.0,
1963-02-15,0.00,17,-5,6.0,
1963-02-16,0.00,27,3,15.0,
1963-02-17,0.00,38,24,31.0,
1963-02-18,0.00,46,27,36.5,
1963-02-19,0.01,38,29,33.5,
1963-02-20,T,34,4,19.0,
1963-02-21,0.00,5,-9,-2.0,
1963-02-22,0.00,20,-6,7.0,
1963-02-23,0.03,23,3,13.0,
1963-02-24,0.00,29,6,17.5,
1963-02-25,0.02,22,9,15.5,
1963-02-26,0.00,21,-5,8.0,
1963-02-27,0.19,21,2,11.5,
1963-02-28,0.00,31,18,24.5,
1963-03-01,0.00,35,5,20.0,
1963-03-02,T,38,18,28.0,
1963-03-03,0.07,44,32,38.0,
1963-03-04,0.34,36,31,33.5,
1963-03-05,0.30,33,28,30.5,
1963-03-06,0.19,37,26,31.5,
1963-03-07,0.10,40,26,33.0,
1963-03-08,T,43,26,34.5,
1963-03-09,0.00,38,15,26.5,
1963-03-10,T,37,19,28.0,
1963-03-11,0.29,34,26,30.0,
1963-03-12,T,37,31,34.0,
1963-03-13,0.10,34,28,31.0,
1963-03-14,0.00,40,22,31.0,
1963-03-15,0.00,39,21,30.0,
1963-03-16,0.10,42,33,37.5,
1963-03-17,0.00,55,38,46.5,
1963-03-18,0.00,39,26,32.5,
1963-03-19,0.66,50,27,38.5,
1963-03-20,T,38,26,32.0,
1963-03-21,0.00,38,24,31.0,
1963-03-22,0.00,37,20,28.5,
1963-03-23,0.00,70,21,45.5,
1963-03-24,0.00,70,44,57.0,
1963-03-25,0.19,67,50,58.5,
1963-03-26,0.02,57,34,45.5,
1963-03-27,0.00,65,35,50.0,
1963-03-28,0.00,57,33,45.0,
1963-03-29,0.31,77,35,56.0,
1963-03-30,0.00,71,45,58.0,
1963-03-31,0.05,61,41,51.0,
1963-04-01,0.16,71,43,57.0,
1963-04-02,0.00,82,55,68.5,
1963-04-03,T,74,49,61.5,
1963-04-04,0.00,52,26,39.0,
1963-04-05,0.00,61,32,46.5,
1963-04-06,0.00,67,41,54.0,
1963-04-07,0.00,46,36,41.0,
1963-04-08,0.18,47,37,42.0,
1963-04-09,0.00,42,30,36.0,
1963-04-10,0.00,44,25,34.5,
1963-04-11,0.00,48,26,37.0,
1963-04-12,T,53,29,41.0,
1963-04-13,0.18,52,38,45.0,
1963-04-14,0.00,55,31,43.0,
1963-04-15,0.00,60,35,47.5,
1963-04-16,0.02,78,49,63.5,
1963-04-17,0.31,76,56,66.0,
1963-04-18,T,70,36,53.0,
1963-04-19,0.48,72,37,54.5,
1963-04-20,0.00,68,42,55.0,
1963-04-21,0.00,62,40,51.0,
1963-04-22,0.23,43,35,39.0,
1963-04-23,0.05,45,34,39.5,
1963-04-24,0.00,55,33,44.0,
1963-04-25,0.02,54,37,45.5,
1963-04-26,0.00,63,38,50.5,
1963-04-27,0.00,68,43,55.5,
1963-04-28,0.00,63,47,55.0,
1963-04-29,0.47,75,48,61.5,
1963-04-30,1.45,62,33,47.5,
1963-05-01,0.00,51,27,39.0,
1963-05-02,0.00,70,41,55.5,
1963-05-03,0.00,77,51,64.0,
1963-05-04,0.05,72,45,58.5,
1963-05-05,0.00,53,39,46.0,
1963-05-06,0.00,63,37,50.0,
1963-05-07,0.00,81,49,65.0,
1963-05-08,0.00,88,67,77.5,
1963-05-09,0.00,M,54,M,
1963-05-10,0.65,58,41,49.5,
1963-05-11,0.00,48,38,43.0,
1963-05-12,T,51,40,45.5,
1963-05-13,0.06,78,47,62.5,
1963-05-14,0.00,75,52,63.5,
1963-05-15,T,55,41,48.0,
1963-05-16,0.00,59,38,48.5,
1963-05-17,0.18,64,46,55.0,
1963-05-18,0.01,71,51,61.0,
1963-05-19,T,67,46,56.5,
1963-05-20,0.00,69,43,56.0,
1963-05-21,0.29,65,45,55.0,
1963-05-22,0.01,53,40,46.5,
1963-05-23,0.00,57,34,45.5,
1963-05-24,0.00,63,42,52.5,
1963-05-25,0.00,70,51,60.5,
1963-05-26,0.00,69,47,58.0,
1963-05-27,0.29,64,51,57.5,
1963-05-28,0.04,62,49,55.5,
1963-05-29,0.02,67,53,60.0,
1963-05-30,0.00,73,41,57.0,
1963-05-31,0.00,77,52,64.5,
1963-06-01,0.00,77,52,64.5,
1963-06-02,0.00,85,64,74.5,
1963-06-03,0.00,85,63,74.0,
1963-06-04,0.00,81,62,71.5,
1963-06-05,0.00,88,60,74.0,
1963-06-06,0.00,92,67,79.5,
1963-06-07,0.00,87,62,74.5,
1963-06-08,0.13,91,62,76.5,
1963-06-09,0.52,90,63,76.5,
1963-06-10,0.00,89,67,78.0,
1963-06-11,0.00,78,46,62.0,
1963-06-12,0.00,70,46,58.0,
1963-06-13,0.07,81,49,65.0,
1963-06-14,0.00,78,55,66.5,
1963-06-15,0.00,70,49,59.5,
1963-06-16,0.00,72,56,64.0,
1963-06-17,0.00,82,52,67.0,
1963-06-18,0.00,82,55,68.5,
1963-06-19,T,81,64,72.5,
1963-06-20,0.36,78,52,65.0,
1963-06-21,0.00,62,40,51.0,
1963-06-22,0.00,68,41,54.5,
1963-06-23,0.00,79,49,64.0,
1963-06-24,0.00,80,52,66.0,
1963-06-25,0.00,86,55,70.5,
1963-06-26,0.00,94,66,80.0,
1963-06-27,0.00,93,66,79.5,
1963-06-28,0.34,84,61,72.5,
1963-06-29,0.00,76,61,68.5,
1963-06-30,0.00,86,62,74.0,
1963-07-01,0.00,93,71,82.0,
1963-07-02,0.00,89,72,80.5,
1963-07-03,0.00,84,52,68.0,
1963-07-04,0.00,75,50,62.5,
1963-07-05,0.00,82,54,68.0,
1963-07-06,0.00,79,59,69.0,
1963-07-07,0.00,77,62,69.5,
1963-07-08,0.00,70,55,62.5,
1963-07-09,0.00,70,51,60.5,
1963-07-10,0.00,78,50,64.0,
1963-07-11,0.00,82,60,71.0,
1963-07-12,0.00,88,64,76.0,
1963-07-13,2.82,85,63,74.0,
1963-07-14,0.00,81,64,72.5,
1963-07-15,0.00,79,59,69.0,
1963-07-16,0.10,79,63,71.0,
1963-07-17,0.01,86,68,77.0,
1963-07-18,0.00,89,70,79.5,
1963-07-19,1.15,86,67,76.5,
1963-07-20,0.05,78,65,71.5,
1963-07-21,0.04,87,65,76.0,
1963-07-22,0.17,80,63,71.5,
1963-07-23,0.00,79,60,69.5,
1963-07-24,0.00,82,63,72.5,
1963-07-25,0.00,85,65,75.0,
1963-07-26,T,85,68,76.5,
1963-07-27,0.10,88,70,79.0,
1963-07-28,0.12,85,71,78.0,
1963-07-29,0.00,82,64,73.0,
1963-07-30,0.00,83,65,74.0,
1963-07-31,T,86,69,77.5,
1963-08-01,0.06,82,63,72.5,
1963-08-02,0.74,88,62,75.0,
1963-08-03,0.21,86,69,77.5,
1963-08-04,0.00,82,64,73.0,
1963-08-05,0.01,76,63,69.5,
1963-08-06,0.17,78,66,72.0,
1963-08-07,0.00,82,68,75.0,
1963-08-08,0.00,82,61,71.5,
1963-08-09,0.01,75,67,71.0,
1963-08-10,0.00,75,56,65.5,
1963-08-11,0.00,80,62,71.0,
1963-08-12,0.03,83,63,73.0,
1963-08-13,0.08,79,62,70.5,
1963-08-14,0.00,69,49,59.0,
1963-08-15,0.00,80,54,67.0,
1963-08-16,0.24,80,56,68.0,
1963-08-17,0.35,71,54,62.5,
1963-08-18,0.00,66,46,56.0,
1963-08-19,0.00,71,55,63.0,
1963-08-20,0.00,82,55,68.5,
1963-08-21,0.00,88,65,76.5,
1963-08-22,0.00,84,64,74.0,
1963-08-23,0.00,87,63,75.0,
1963-08-24,0.12,84,63,73.5,
1963-08-25,0.00,68,62,65.0,
1963-08-26,0.00,73,54,63.5,
1963-08-27,T,76,54,65.0,
1963-08-28,0.38,76,62,69.0,
1963-08-29,0.00,82,60,71.0,
1963-08-30,0.00,75,57,66.0,
1963-08-31,0.00,73,53,63.0,
1963-09-01,0.00,77,54,65.5,
1963-09-02,0.05,77,61,69.0,
1963-09-03,0.19,76,62,69.0,
1963-09-04,0.00,65,57,61.0,
1963-09-05,0.00,67,52,59.5,
1963-09-06,0.00,75,43,59.0,
1963-09-07,0.00,76,61,68.5,
1963-09-08,0.00,74,61,67.5,
1963-09-09,0.00,81,61,71.0,
1963-09-10,0.00,72,54,63.0,
1963-09-11,0.64,80,59,69.5,
1963-09-12,0.15,69,54,61.5,
1963-09-13,0.00,57,51,54.0,
1963-09-14,0.00,63,41,52.0,
1963-09-15,0.00,73,47,60.0,
1963-09-16,0.00,77,59,68.0,
1963-09-17,0.00,83,62,72.5,
1963-09-18,0.00,87,64,75.5,
1963-09-19,0.00,80,60,70.0,
1963-09-20,1.21,61,56,58.5,
1963-09-21,0.00,70,47,58.5,
1963-09-22,0.00,61,52,56.5,
1963-09-23,0.00,64,53,58.5,
1963-09-24,0.00,67,51,59.0,
1963-09-25,0.00,78,53,65.5,
1963-09-26,0.00,80,57,68.5,
1963-09-27,0.00,81,57,69.0,
1963-09-28,T,75,56,65.5,
1963-09-29,0.74,61,47,54.0,
1963-09-30,0.00,74,45,59.5,
1963-10-01,0.00,78,49,63.5,
1963-10-02,0.00,79,57,68.0,
1963-10-03,0.00,71,50,60.5,
1963-10-04,0.00,63,42,52.5,
1963-10-05,0.00,81,50,65.5,
1963-10-06,0.00,90,62,76.0,
1963-10-07,0.00,80,55,67.5,
1963-10-08,0.00,73,48,60.5,
1963-10-09,0.00,78,48,63.0,
1963-10-10,0.00,78,54,66.0,
1963-10-11,T,73,57,65.0,
1963-10-12,0.00,63,55,59.0,
1963-10-13,0.00,67,40,53.5,
1963-10-14,0.00,71,39,55.0,
1963-10-15,0.00,74,41,57.5,
1963-10-16,0.69,74,58,66.0,
1963-10-17,0.03,74,56,65.0,
1963-10-18,0.03,70,60,65.0,
1963-10-19,0.00,69,59,64.0,
1963-10-20,0.00,65,53,59.0,
1963-10-21,0.00,61,58,59.5,
1963-10-22,0.00,82,60,71.0,
1963-10-23,0.00,83,58,70.5,
1963-10-24,0.00,81,59,70.0,
1963-10-25,0.14,73,63,68.0,
1963-10-26,0.00,82,55,68.5,
1963-10-27,0.00,74,50,62.0,
1963-10-28,0.01,60,39,49.5,
1963-10-29,0.00,56,36,46.0,
1963-10-30,0.00,57,34,45.5,
1963-10-31,0.19,54,44,49.0,
1963-11-01,0.00,48,35,41.5,
1963-11-02,0.00,47,29,38.0,
1963-11-03,0.00,60,27,43.5,
1963-11-04,0.00,54,47,50.5,
1963-11-05,0.00,53,47,50.0,
1963-11-06,0.00,57,42,49.5,
1963-11-07,0.00,59,34,46.5,
1963-11-08,0.00,56,36,46.0,
1963-11-09,0.05,57,42,49.5,
1963-11-10,0.00,59,45,52.0,
1963-11-11,0.00,49,33,41.0,
1963-11-12,T,41,32,36.5,
1963-11-13,0.13,40,32,36.0,
1963-11-14,0.22,47,30,38.5,
1963-11-15,0.00,51,27,39.0,
1963-11-16,0.00,62,41,51.5,
1963-11-17,0.42,67,57,62.0,
1963-11-18,0.03,60,44,52.0,
1963-11-19,0.00,59,33,46.0,
1963-11-20,0.38,52,40,46.0,
1963-11-21,0.00,61,43,52.0,
1963-11-22,0.32,62,52,57.0,
1963-11-23,0.41,60,29,44.5,
1963-11-24,0.00,42,22,32.0,
1963-11-25,0.00,48,35,41.5,
1963-11-26,0.00,49,31,40.0,
1963-11-27,0.00,53,32,42.5,
1963-11-28,0.00,51,34,42.5,
1963-11-29,0.00,40,30,35.0,
1963-11-30,T,36,24,30.0,
1963-12-01,0.00,29,14,21.5,
1963-12-02,0.01,34,19,26.5,
1963-12-03,0.01,25,15,20.0,
1963-12-04,0.01,28,14,21.0,
1963-12-05,0.00,35,20,27.5,
1963-12-06,0.00,48,26,37.0,
1963-12-07,0.00,56,30,43.0,
1963-12-08,0.11,53,29,41.0,
1963-12-09,0.01,33,23,28.0,
1963-12-10,0.00,28,19,23.5,
1963-12-11,0.15,33,25,29.0,
1963-12-12,0.16,29,12,20.5,
1963-12-13,0.00,12,3,7.5,
1963-12-14,0.00,14,-5,4.5,
1963-12-15,0.00,17,-1,8.0,
1963-12-16,0.00,19,-1,9.0,
1963-12-17,0.16,14,-2,6.0,
1963-12-18,0.01,14,-2,6.0,
1963-12-19,0.00,4,-8,-2.0,
1963-12-20,0.00,5,-10,-2.5,
1963-12-21,T,16,-8,4.0,
1963-12-22,T,21,-2,9.5,
1963-12-23,T,24,4,14.0,
1963-12-24,0.00,30,5,17.5,
1963-12-25,0.00,43,20,31.5,
1963-12-26,T,37,27,32.0,
1963-12-27,T,27,15,21.0,
1963-12-28,0.00,19,2,10.5,
1963-12-29,0.00,16,-5,5.5,
1963-12-30,0.00,9,-7,1.0,
1963-12-31,0.00,20,-6,7.0,
1964-01-01,0.00,28,1,14.5,
1964-01-02,0.00,42,23,32.5,
1964-01-03,0.00,40,34,37.0,
1964-01-04,0.00,42,26,34.0,
1964-01-05,0.00,42,26,34.0,
1964-01-06,0.00,39,28,33.5,
1964-01-07,0.00,40,19,29.5,
1964-01-08,0.02,35,30,32.5,
1964-01-09,0.05,35,15,25.0,
1964-01-10,0.00,19,4,11.5,
1964-01-11,T,29,13,21.0,
1964-01-12,T,25,17,21.0,
1964-01-13,0.01,26,15,20.5,
1964-01-14,0.00,25,10,17.5,
1964-01-15,0.00,35,8,21.5,
1964-01-16,0.01,30,20,25.0,
1964-01-17,0.00,33,17,25.0,
1964-01-18,0.00,47,27,37.0,
1964-01-19,T,44,31,37.5,
1964-01-20,0.51,45,33,39.0,
1964-01-21,0.00,52,32,42.0,
1964-01-22,0.00,57,34,45.5,
1964-01-23,0.00,50,33,41.5,
1964-01-24,0.31,57,36,46.5,
1964-01-25,0.11,43,16,29.5,
1964-01-26,0.00,31,18,24.5,
1964-01-27,T,25,10,17.5,
1964-01-28,0.00,27,1,14.0,
1964-01-29,0.00,40,15,27.5,
1964-01-30,0.00,38,25,31.5,
1964-01-31,T,40,29,34.5,
1964-02-01,0.00,42,28,35.0,
1964-02-02,0.00,34,21,27.5,
1964-02-03,0.00,33,26,29.5,
1964-02-04,0.00,49,19,34.0,
1964-02-05,0.00,51,30,40.5,
1964-02-06,0.00,51,29,40.0,
1964-02-07,T,37,20,28.5,
1964-02-08,0.00,31,12,21.5,
1964-02-09,0.02,31,13,22.0,
1964-02-10,T,29,22,25.5,
1964-02-11,0.00,40,15,27.5,
1964-02-12,0.08,36,26,31.0,
1964-02-13,0.12,34,28,31.0,
1964-02-14,0.00,38,13,25.5,
1964-02-15,0.13,32,18,25.0,
1964-02-16,0.17,35,19,27.0,
1964-02-17,0.00,39,18,28.5,
1964-02-18,0.00,37,26,31.5,
1964-02-19,0.01,34,29,31.5,
1964-02-20,T,31,19,25.0,
1964-02-21,0.01,27,15,21.0,
1964-02-22,0.00,32,9,20.5,
1964-02-23,0.01,29,16,22.5,
1964-02-24,0.01,29,4,16.5,
1964-02-25,0.00,39,24,31.5,
1964-02-26,T,29,11,20.0,
1964-02-27,0.00,33,3,18.0,
1964-02-28,0.00,36,23,29.5,
1964-02-29,0.00,51,25,38.0,
1964-03-01,0.00,50,34,42.0,
1964-03-02,0.00,59,33,46.0,
1964-03-03,0.04,49,36,42.5,
1964-03-04,0.01,50,36,43.0,
1964-03-05,0.68,36,23,29.5,
1964-03-06,0.00,54,21,37.5,
1964-03-07,0.00,52,33,42.5,
1964-03-08,0.51,37,31,34.0,
1964-03-09,0.04,35,29,32.0,
1964-03-10,0.00,36,29,32.5,
1964-03-11,0.00,41,22,31.5,
1964-03-12,0.00,47,31,39.0,
1964-03-13,0.00,60,30,45.0,
1964-03-14,0.08,57,39,48.0,
1964-03-15,0.00,52,28,40.0,
1964-03-16,0.00,63,35,49.0,
1964-03-17,0.01,41,17,29.0,
1964-03-18,0.00,32,11,21.5,
1964-03-19,0.00,37,25,31.0,
1964-03-20,0.45,37,27,32.0,
1964-03-21,0.03,39,30,34.5,
1964-03-22,0.00,38,25,31.5,
1964-03-23,0.00,47,29,38.0,
1964-03-24,0.14,50,34,42.0,
1964-03-25,0.96,34,29,31.5,
1964-03-26,0.21,29,17,23.0,
1964-03-27,0.02,33,13,23.0,
1964-03-28,0.01,34,25,29.5,
1964-03-29,0.16,28,15,21.5,
1964-03-30,0.00,31,13,22.0,
1964-03-31,T,35,25,30.0,
1964-04-01,0.00,42,21,31.5,
1964-04-02,0.36,43,36,39.5,
1964-04-03,0.84,38,27,32.5,
1964-04-04,0.00,35,24,29.5,
1964-04-05,0.82,39,32,35.5,
1964-04-06,0.27,58,38,48.0,
1964-04-07,0.13,57,41,49.0,
1964-04-08,T,42,28,35.0,
1964-04-09,0.00,57,27,42.0,
1964-04-10,T,55,37,46.0,
1964-04-11,0.00,75,40,57.5,
1964-04-12,T,67,49,58.0,
1964-04-13,0.13,62,48,55.0,
1964-04-14,0.00,60,43,51.5,
1964-04-15,T,54,33,43.5,
1964-04-16,0.00,83,46,64.5,
1964-04-17,0.01,82,60,71.0,
1964-04-18,0.27,68,36,52.0,
1964-04-19,T,42,38,40.0,
1964-04-20,0.33,47,39,43.0,
1964-04-21,0.48,75,43,59.0,
1964-04-22,0.00,68,46,57.0,
1964-04-23,0.00,57,41,49.0,
1964-04-24,0.00,47,36,41.5,
1964-04-25,0.00,53,35,44.0,
1964-04-26,0.00,58,40,49.0,
1964-04-27,0.42,55,49,52.0,
1964-04-28,0.10,61,48,54.5,
1964-04-29,0.22,56,45,50.5,
1964-04-30,0.15,50,45,47.5,
1964-05-01,0.18,58,44,51.0,
1964-05-02,0.07,63,47,55.0,
1964-05-03,0.00,68,46,57.0,
1964-05-04,T,72,52,62.0,
1964-05-05,0.00,85,64,74.5,
1964-05-06,0.10,83,64,73.5,
1964-05-07,0.02,85,60,72.5,
1964-05-08,0.67,81,62,71.5,
1964-05-09,0.42,76,54,65.0,
1964-05-10,0.00,75,50,62.5,
1964-05-11,0.00,73,48,60.5,
1964-05-12,0.00,68,46,57.0,
1964-05-13,0.38,60,45,52.5,
1964-05-14,0.00,61,35,48.0,
1964-05-15,0.00,82,46,64.0,
1964-05-16,0.46,79,57,68.0,
1964-05-17,0.00,80,52,66.0,
1964-05-18,T,90,56,73.0,
1964-05-19,0.00,85,72,78.5,
1964-05-20,0.00,80,42,61.0,
1964-05-21,0.00,73,38,55.5,
1964-05-22,0.00,90,63,76.5,
1964-05-23,0.00,88,69,78.5,
1964-05-24,0.34,83,62,72.5,
1964-05-25,0.00,75,53,64.0,
1964-05-26,T,80,60,70.0,
1964-05-27,0.00,77,52,64.5,
1964-05-28,0.00,57,46,51.5,
1964-05-29,0.00,57,37,47.0,
1964-05-30,0.00,65,40,52.5,
1964-05-31,0.00,63,49,56.0,
1964-06-01,0.00,64,48,56.0,
1964-06-02,0.17,67,42,54.5,
1964-06-03,0.02,70,43,56.5,
1964-06-04,0.00,63,45,54.0,
1964-06-05,0.00,72,47,59.5,
1964-06-06,0.00,68,49,58.5,
1964-06-07,T,75,54,64.5,
1964-06-08,0.00,76,53,64.5,
1964-06-09,0.00,91,72,81.5,
1964-06-10,0.00,88,53,70.5,
1964-06-11,0.00,69,47,58.0,
1964-06-12,0.31,85,55,70.0,
1964-06-13,0.00,91,67,79.0,
1964-06-14,0.01,84,64,74.0,
1964-06-15,1.95,71,55,63.0,
1964-06-16,0.00,61,47,54.0,
1964-06-17,0.00,74,50,62.0,
1964-06-18,0.04,86,64,75.0,
1964-06-19,0.00,91,76,83.5,
1964-06-20,0.15,83,67,75.0,
1964-06-21,0.04,77,61,69.0,
1964-06-22,0.49,78,58,68.0,
1964-06-23,0.04,80,63,71.5,
1964-06-24,0.00,77,60,68.5,
1964-06-25,0.00,88,57,72.5,
1964-06-26,0.00,93,67,80.0,
1964-06-27,0.00,90,67,78.5,
1964-06-28,0.00,90,69,79.5,
1964-06-29,0.00,94,69,81.5,
1964-06-30,0.00,91,69,80.0,
1964-07-01,0.08,89,69,79.0,
1964-07-02,0.04,90,70,80.0,
1964-07-03,0.15,87,67,77.0,
1964-07-04,0.00,76,53,64.5,
1964-07-05,0.00,75,54,64.5,
1964-07-06,0.14,72,61,66.5,
1964-07-07,1.13,77,61,69.0,
1964-07-08,0.00,73,64,68.5,
1964-07-09,0.02,74,63,68.5,
1964-07-10,0.00,82,58,70.0,
1964-07-11,T,80,60,70.0,
1964-07-12,0.00,70,58,64.0,
1964-07-13,0.09,68,51,59.5,
1964-07-14,0.21,75,58,66.5,
1964-07-15,0.00,83,60,71.5,
1964-07-16,0.00,92,69,80.5,
1964-07-17,0.00,93,67,80.0,
1964-07-18,3.08,90,62,76.0,
1964-07-19,0.00,93,67,80.0,
1964-07-20,0.00,91,73,82.0,
1964-07-21,0.00,88,71,79.5,
1964-07-22,0.00,89,72,80.5,
1964-07-23,0.00,85,69,77.0,
1964-07-24,0.00,90,71,80.5,
1964-07-25,0.05,84,71,77.5,
1964-07-26,0.00,83,62,72.5,
1964-07-27,0.00,89,66,77.5,
1964-07-28,0.23,91,68,79.5,
1964-07-29,0.29,88,64,76.0,
1964-07-30,T,70,61,65.5,
1964-07-31,0.00,76,63,69.5,
1964-08-01,0.00,91,70,80.5,
1964-08-02,0.00,97,75,86.0,
1964-08-03,T,93,78,85.5,
1964-08-04,0.00,87,72,79.5,
1964-08-05,0.00,85,67,76.0,
1964-08-06,0.00,80,58,69.0,
1964-08-07,0.00,90,67,78.5,
1964-08-08,0.00,82,56,69.0,
1964-08-09,0.00,65,51,58.0,
1964-08-10,0.89,75,53,64.0,
1964-08-11,0.31,78,65,71.5,
1964-08-12,0.01,65,52,58.5,
1964-08-13,T,66,53,59.5,
1964-08-14,0.00,72,49,60.5,
1964-08-15,0.00,73,50,61.5,
1964-08-16,0.00,81,56,68.5,
1964-08-17,0.00,83,60,71.5,
1964-08-18,0.00,80,57,68.5,
1964-08-19,0.00,72,57,64.5,
1964-08-20,0.00,77,62,69.5,
1964-08-21,1.10,80,67,73.5,
1964-08-22,0.03,80,60,70.0,
1964-08-23,0.00,73,61,67.0,
1964-08-24,0.00,78,52,65.0,
1964-08-25,0.00,75,60,67.5,
1964-08-26,0.00,73,47,60.0,
1964-08-27,0.00,78,61,69.5,
1964-08-28,T,81,70,75.5,
1964-08-29,0.00,80,57,68.5,
1964-08-30,0.09,85,63,74.0,
1964-08-31,0.00,78,54,66.0,
1964-09-01,T,67,59,63.0,
1964-09-02,0.00,84,55,69.5,
1964-09-03,0.00,93,66,79.5,
1964-09-04,0.00,87,68,77.5,
1964-09-05,0.00,77,52,64.5,
1964-09-06,T,72,57,64.5,
1964-09-07,0.00,92,66,79.0,
1964-09-08,0.40,89,71,80.0,
1964-09-09,0.01,85,67,76.0,
1964-09-10,0.31,89,68,78.5,
1964-09-11,0.01,71,53,62.0,
1964-09-12,0.00,61,45,53.0,
1964-09-13,0.00,69,43,56.0,
1964-09-14,T,78,47,62.5,
1964-09-15,0.00,60,50,55.0,
1964-09-16,0.00,66,45,55.5,
1964-09-17,0.00,77,58,67.5,
1964-09-18,0.68,70,59,64.5,
1964-09-19,0.02,71,60,65.5,
1964-09-20,0.14,79,62,70.5,
1964-09-21,0.23,81,65,73.0,
1964-09-22,0.01,77,63,70.0,
1964-09-23,1.51,69,55,62.0,
1964-09-24,T,63,49,56.0,
1964-09-25,0.01,64,42,53.0,
1964-09-26,0.38,67,57,62.0,
1964-09-27,0.17,60,44,52.0,
1964-09-28,0.00,55,36,45.5,
1964-09-29,0.00,62,37,49.5,
1964-09-30,0.00,59,43,51.0,
1964-10-01,0.00,71,50,60.5,
1964-10-02,T,71,57,64.0,
1964-10-03,0.00,74,43,58.5,
1964-10-04,T,70,45,57.5,
1964-10-05,0.00,53,35,44.0,
1964-10-06,0.01,50,32,41.0,
1964-10-07,0.00,65,29,47.0,
1964-10-08,0.05,65,42,53.5,
1964-10-09,T,43,33,38.0,
1964-10-10,0.00,45,24,34.5,
1964-10-11,0.00,53,29,41.0,
1964-10-12,0.02,60,44,52.0,
1964-10-13,0.00,61,39,50.0,
1964-10-14,0.00,65,36,50.5,
1964-10-15,0.00,69,44,56.5,
1964-10-16,0.00,73,41,57.0,
1964-10-17,0.00,80,50,65.0,
1964-10-18,0.02,71,50,60.5,
1964-10-19,0.00,53,33,43.0,
1964-10-20,0.00,42,29,35.5,
1964-10-21,0.00,53,42,47.5,
1964-10-22,0.00,49,31,40.0,
1964-10-23,0.00,50,29,39.5,
1964-10-24,0.00,63,32,47.5,
1964-10-25,0.00,76,43,59.5,
1964-10-26,0.00,73,48,60.5,
1964-10-27,T,64,48,56.0,
1964-10-28,0.00,66,46,56.0,
1964-10-29,0.10,53,40,46.5,
1964-10-30,0.00,60,29,44.5,
1964-10-31,0.00,60,35,47.5,
1964-11-01,0.00,57,44,50.5,
1964-11-02,0.36,69,47,58.0,
